,geometry,cell_suid,resolution,cell_region,ellipsoidal_shape,nucleus,theoretical_area,calculated_area,error
41,"POLYGON ((20 41.000093647490054, 20.00001881676423 41.000093647490054, 20.00003763352846 41.000093647490054, 20.000056450292693 41.000093647490054, 20.00007526705693 41.000093647490054, 20.000094083821157 41.000093647490054, 20.00011290058539 41.000093647490054, 20.00013171734962 41.000093647490054, 20.000150534113853 41.000093647490054, 20.000169350878082 41.000093647490054, 20.000169350878082 41.00007251144303, 20.000169350878082 41.00005137540271, 20.000169350878082 41.00003023936904, 20.000169350878082 41.00000910334205, 20.000169350878082 40.99998796732174, 20.000169350878082 40.99996683130811, 20.000169350878082 40.999945695301136, 20.000169350878082 40.99992455930085, 20.000169350878082 40.999903423307224, 20.000150534113853 40.999903423307224, 20.00013171734962 40.999903423307224, 20.00011290058539 40.999903423307224, 20.000094083821157 40.999903423307224, 20.00007526705693 40.999903423307224, 20.000056450292693 40.999903423307224, 20.00003763352846 40.999903423307224, 20.00001881676423 40.999903423307224, 20 40.999903423307224, 20 40.99992455930085, 20 40.99994569530113, 20 40.99996683130809, 20 40.99998796732174, 20 41.00000910334205, 20 41.00003023936903, 20 41.0000513754027, 20 41.00007251144303, 20 41.000093647490054))",Q020060603066,12,equatorial,quad,"(np.float64(20.000084675439044), np.float64(40.99999853533107))",300.9987482656006,300.998748293971,-2.8370379823172698e-08
42,"POLYGON ((19.999999999999996 41.00047409747751, 20.00005645029269 41.00047409747751, 20.000112900585385 41.00047409747751, 20.00016935087808 41.00047409747751, 20.000225801170775 41.00047409747751, 20.000282251463467 41.00047409747751, 20.000338701756167 41.00047409747751, 20.00039515204886 41.00047409747751, 20.000451602341556 41.00047409747751, 20.000508052634245 41.00047409747751, 20.000508052634245 41.00041068899609, 20.000508052634245 41.00034728057475, 20.000508052634245 41.00028387221347, 20.000508052634245 41.00022046391226, 20.000508052634245 41.00015705567112, 20.000508052634245 41.000093647490054, 20.000508052634245 41.00003023936903, 20.000508052634245 40.99996683130809, 20.000508052634245 40.999903423307224, 20.000451602341556 40.999903423307224, 20.00039515204886 40.999903423307224, 20.000338701756167 40.999903423307224, 20.000282251463467 40.999903423307224, 20.000225801170775 40.999903423307224, 20.00016935087808 40.999903423307224, 20.000112900585385 40.999903423307224, 20.00005645029269 40.999903423307224, 19.999999999999996 40.999903423307224, 19.999999999999996 40.99996683130809, 19.999999999999996 41.00003023936903, 19.999999999999996 41.000093647490054, 19.999999999999996 41.00015705567112, 19.999999999999996 41.00022046391226, 19.999999999999996 41.00028387221347, 19.999999999999996 41.00034728057475, 19.999999999999996 41.00041068899609, 19.999999999999996 41.00047409747751))",Q02006060306,11,equatorial,quad,"(np.float64(20.000254026317123), np.float64(41.00018875978418))",2708.988734390406,2708.988734488048,-9.764198694028892e-08
43,"POLYGON ((19.999999999999996 41.001615460414975, 20.00016935087808 41.001615460414975, 20.000338701756167 41.001615460414975, 20.000508052634245 41.001615460414975, 20.000677403512334 41.001615460414975, 20.000846754390416 41.001615460414975, 20.001016105268505 41.001615460414975, 20.001185456146583 41.001615460414975, 20.001354807024672 41.001615460414975, 20.001524157902754 41.001615460414975, 20.001524157902754 41.00142523190712, 20.001524157902754 41.00123500393993, 20.001524157902754 41.00104477651338, 20.001524157902754 41.00085454962746, 20.001524157902754 41.00066432328217, 20.001524157902754 41.000474097477515, 20.001524157902754 41.00028387221348, 20.001524157902754 41.000093647490054, 20.001524157902754 40.999903423307224, 20.001354807024672 40.999903423307224, 20.001185456146583 40.999903423307224, 20.001016105268505 40.999903423307224, 20.000846754390416 40.999903423307224, 20.000677403512334 40.999903423307224, 20.000508052634245 40.999903423307224, 20.000338701756167 40.999903423307224, 20.00016935087808 40.999903423307224, 19.999999999999996 40.999903423307224, 19.999999999999996 41.000093647490054, 19.999999999999996 41.00028387221347, 19.999999999999996 41.00047409747751, 19.999999999999996 41.00066432328217, 19.999999999999996 41.00085454962746, 19.999999999999996 41.00104477651336, 19.999999999999996 41.001235003939925, 19.999999999999996 41.00142523190712, 19.999999999999996 41.001615460414975))",Q0200606030,10,equatorial,quad,"(np.float64(20.00076207895138), np.float64(41.000759436387234))",24380.898609513646,24380.898609454674,5.897163646295667e-08
44,"POLYGON ((19.999999999999996 41.001615460414975, 20.000508052634245 41.001615460414975, 20.001016105268505 41.001615460414975, 20.001524157902754 41.001615460414975, 20.00203221053701 41.001615460414975, 20.002540263171262 41.001615460414975, 20.00304831580551 41.001615460414975, 20.00355636843977 41.001615460414975, 20.00406442107402 41.001615460414975, 20.00457247370827 41.001615460414975, 20.00457247370827 41.00104477651338, 20.00457247370827 41.000474097477515, 20.00457247370827 40.999903423307224, 20.00457247370827 40.99933275400232, 20.00457247370827 40.99876208956263, 20.00457247370827 40.99819142998795, 20.00457247370827 40.997620775278115, 20.00457247370827 40.99705012543292, 20.00457247370827 40.99647948045223, 20.00406442107402 40.99647948045223, 20.003556368439764 40.99647948045223, 20.00304831580551 40.99647948045223, 20.002540263171262 40.99647948045223, 20.002032210537006 40.99647948045223, 20.001524157902754 40.99647948045223, 20.001016105268498 40.99647948045223, 20.000508052634245 40.99647948045223, 19.999999999999996 40.99647948045223, 19.999999999999996 40.99705012543292, 19.999999999999996 40.9976207752781, 19.999999999999996 40.99819142998795, 19.999999999999996 40.99876208956263, 19.999999999999996 40.99933275400232, 19.999999999999996 40.999903423307224, 19.999999999999996 41.00047409747751, 19.999999999999996 41.00104477651338, 19.999999999999996 41.001615460414975))",Q020060603,9,equatorial,quad,"(np.float64(20.002286236854136), np.float64(40.99904742117433))",219428.08748562282,219428.0874838849,1.7379061318933964e-06
45,"POLYGON ((20 41.006751834518234, 20.001524157902757 41.006751834518234, 20.003048315805515 41.006751834518234, 20.004572473708276 41.006751834518234, 20.006096631611037 41.006751834518234, 20.007620789513794 41.006751834518234, 20.009144947416555 41.006751834518234, 20.010669105319312 41.006751834518234, 20.01219326322207 41.006751834518234, 20.013717421124827 41.006751834518234, 20.013717421124827 41.00503966601555, 20.013717421124827 41.00332754131611, 20.013717421124827 41.00161546041497, 20.013717421124827 40.999903423307224, 20.013717421124827 40.99819142998795, 20.013717421124827 40.99647948045223, 20.013717421124827 40.994767574695125, 20.013717421124827 40.99305571271175, 20.013717421124827 40.99134389449721, 20.01219326322207 40.99134389449721, 20.010669105319312 40.99134389449721, 20.009144947416555 40.99134389449721, 20.00762078951379 40.99134389449721, 20.006096631611033 40.99134389449721, 20.004572473708276 40.99134389449721, 20.003048315805515 40.99134389449721, 20.001524157902757 40.99134389449721, 20 40.99134389449721, 20 40.99305571271177, 20 40.994767574695125, 20 40.99647948045223, 20 40.99819142998795, 20 40.999903423307224, 20 41.00161546041497, 20 41.00332754131611, 20 41.005039666015556, 20 41.006751834518234))",Q02006060,8,equatorial,quad,"(np.float64(20.006858710562415), np.float64(40.99904742117433))",1974852.7873706059,1974852.7873695337,1.0721851140260696e-06
46,"POLYGON ((19.999999999999996 41.006751834518234, 20.00457247370827 41.006751834518234, 20.00914494741655 41.006751834518234, 20.013717421124824 41.006751834518234, 20.018289894833103 41.006751834518234, 20.02286236854138 41.006751834518234, 20.02743484224965 41.006751834518234, 20.03200731595793 41.006751834518234, 20.036579789666206 41.006751834518234, 20.041152263374478 41.006751834518234, 20.041152263374478 41.00161546041497, 20.041152263374478 40.99647948045223, 20.041152263374478 40.99134389449721, 20.041152263374478 40.98620870241722, 20.041152263374478 40.98107390407966, 20.041152263374478 40.97593949935189, 20.041152263374478 40.97080548810144, 20.041152263374478 40.96567187019588, 20.041152263374478 40.96053864550276, 20.036579789666206 40.96053864550276, 20.03200731595793 40.96053864550276, 20.02743484224965 40.96053864550276, 20.022862368541375 40.96053864550276, 20.0182898948331 40.96053864550276, 20.013717421124824 40.96053864550276, 20.009144947416544 40.96053864550276, 20.00457247370827 40.96053864550276, 19.999999999999996 40.96053864550276, 19.999999999999996 40.96567187019588, 19.999999999999996 40.97080548810144, 19.999999999999996 40.97593949935189, 19.999999999999996 40.98107390407966, 19.999999999999996 40.98620870241722, 19.999999999999996 40.99134389449721, 19.999999999999996 40.99647948045223, 19.999999999999996 41.001615460414975, 19.999999999999996 41.006751834518234))",Q0200606,7,equatorial,quad,"(np.float64(20.02057613168724), np.float64(40.98364125403892))",17773675.08633545,17773675.086341467,-6.016343832015991e-06
47,"POLYGON ((19.999999999999996 41.099274118144216, 20.013717421124824 41.099274118144216, 20.02743484224965 41.099274118144216, 20.041152263374478 41.099274118144216, 20.05486968449931 41.099274118144216, 20.06858710562414 41.099274118144216, 20.082304526748967 41.099274118144216, 20.096021947873794 41.099274118144216, 20.109739368998625 41.099274118144216, 20.123456790123456 41.099274118144216, 20.123456790123456 41.08384483340699, 20.123456790123456 41.068419115132194, 20.123456790123456 41.052996959708906, 20.123456790123456 41.03757836353155, 20.123456790123456 41.02216332299971, 20.123456790123456 41.00675183451824, 20.123456790123456 40.99134389449721, 20.123456790123456 40.975939499351895, 20.123456790123456 40.96053864550276, 20.109739368998625 40.96053864550276, 20.096021947873794 40.96053864550276, 20.082304526748967 40.96053864550276, 20.068587105624136 40.96053864550276, 20.05486968449931 40.96053864550276, 20.041152263374478 40.96053864550276, 20.02743484224965 40.96053864550276, 20.013717421124824 40.96053864550276, 19.999999999999996 40.96053864550276, 19.999999999999996 40.97593949935189, 19.999999999999996 40.99134389449721, 19.999999999999996 41.006751834518234, 19.999999999999996 41.0221633229997, 19.999999999999996 41.03757836353154, 19.999999999999996 41.0529969597089, 19.999999999999996 41.06841911513217, 19.999999999999996 41.08384483340699, 19.999999999999996 41.099274118144216))",Q020060,6,equatorial,quad,"(np.float64(20.061728395061724), np.float64(41.02987039903474))",159963075.77701902,159963075.77702627,-7.241964340209961e-06
48,"POLYGON ((20 41.099274118144216, 20.041152263374485 41.099274118144216, 20.08230452674897 41.099274118144216, 20.123456790123456 41.099274118144216, 20.164609053497948 41.099274118144216, 20.20576131687243 41.099274118144216, 20.24691358024691 41.099274118144216, 20.2880658436214 41.099274118144216, 20.329218106995885 41.099274118144216, 20.37037037037037 41.099274118144216, 20.37037037037037 41.052996959708906, 20.37037037037037 41.00675183451824, 20.37037037037037 40.96053864550276, 20.37037037037037 40.914357296014984, 20.37037037037037 40.868207689826605, 20.37037037037037 40.82208973112609, 20.37037037037037 40.776003324515955, 20.37037037037037 40.72994837501025, 20.37037037037037 40.68392478803208, 20.329218106995885 40.68392478803208, 20.288065843621396 40.68392478803208, 20.24691358024691 40.68392478803208, 20.205761316872426 40.68392478803208, 20.16460905349794 40.68392478803208, 20.123456790123456 40.68392478803208, 20.082304526748967 40.68392478803208, 20.041152263374485 40.68392478803208, 20 40.68392478803208, 20 40.72994837501025, 20 40.77600332451594, 20 40.82208973112609, 20 40.868207689826605, 20 40.914357296014984, 20 40.96053864550276, 20 41.006751834518234, 20 41.052996959708906, 20 41.099274118144216))",Q02006,5,equatorial,quad,"(np.float64(20.185185185185187), np.float64(40.89127853100633))",1439667681.9931717,1439667681.993077,9.465217590332031e-05
49,"POLYGON ((19.999999999999996 41.93785391016014, 20.123456790123456 41.93785391016014, 20.246913580246908 41.93785391016014, 20.370370370370367 41.93785391016014, 20.49382716049382 41.93785391016014, 20.61728395061728 41.93785391016014, 20.740740740740737 41.93785391016014, 20.864197530864192 41.93785391016014, 20.98765432098765 41.93785391016014, 21.111111111111107 41.93785391016014, 21.111111111111107 41.797342813533085, 21.111111111111107 41.657134533315805, 21.111111111111107 41.51722626880008, 21.111111111111107 41.37761525661022, 21.111111111111107 41.23829876999627, 21.111111111111107 41.099274118144216, 21.111111111111107 40.96053864550276, 21.111111111111107 40.822089731126084, 21.111111111111107 40.68392478803208, 20.98765432098765 40.68392478803208, 20.864197530864192 40.68392478803208, 20.740740740740737 40.68392478803208, 20.61728395061728 40.68392478803208, 20.49382716049382 40.68392478803208, 20.370370370370367 40.68392478803208, 20.246913580246908 40.68392478803208, 20.123456790123456 40.68392478803208, 19.999999999999996 40.68392478803208, 19.999999999999996 40.82208973112609, 19.999999999999996 40.96053864550276, 19.999999999999996 41.099274118144216, 19.999999999999996 41.23829876999627, 19.999999999999996 41.37761525661022, 19.999999999999996 41.51722626880008, 19.999999999999996 41.657134533315805, 19.999999999999996 41.7973428135331, 19.999999999999996 41.93785391016014))",Q0200,4,equatorial,quad,"(np.float64(20.555555555555554), np.float64(41.30792036661642))",12957009137.938541,12957009137.938,0.00054168701171875
50,"POLYGON ((19.999999999999996 41.93785391016014, 20.370370370370367 41.93785391016014, 20.740740740740737 41.93785391016014, 21.111111111111107 41.93785391016014, 21.48148148148148 41.93785391016014, 21.85185185185185 41.93785391016014, 22.222222222222214 41.93785391016014, 22.59259259259259 41.93785391016014, 22.96296296296296 41.93785391016014, 23.33333333333333 41.93785391016014, 23.33333333333333 41.51722626880008, 23.33333333333333 41.099274118144216, 23.33333333333333 40.68392478803208, 23.33333333333333 40.271108413024955, 23.33333333333333 39.86075777996693, 23.33333333333333 39.45280818595723, 23.33333333333333 39.04719730587743, 23.33333333333333 38.64386506869903, 23.33333333333333 38.242753541869796, 22.96296296296296 38.242753541869796, 22.592592592592585 38.242753541869796, 22.222222222222214 38.242753541869796, 21.851851851851844 38.242753541869796, 21.481481481481474 38.242753541869796, 21.111111111111107 38.242753541869796, 20.740740740740733 38.242753541869796, 20.370370370370367 38.242753541869796, 19.999999999999996 38.242753541869796, 19.999999999999996 38.64386506869903, 19.999999999999996 39.04719730587743, 19.999999999999996 39.45280818595723, 19.999999999999996 39.86075777996693, 19.999999999999996 40.271108413024955, 19.999999999999996 40.68392478803208, 19.999999999999996 41.099274118144216, 19.999999999999996 41.51722626880008, 19.999999999999996 41.93785391016014))",Q020,3,equatorial,quad,"(np.float64(21.666666666666664), np.float64(40.065628979920604))",116613082241.44687,116613082241.44228,0.0045928955078125
51,"POLYGON ((19.999999999999996 41.93785391016014, 21.111111111111107 41.93785391016014, 22.222222222222214 41.93785391016014, 23.33333333333333 41.93785391016014, 24.44444444444444 41.93785391016014, 25.55555555555555 41.93785391016014, 26.666666666666664 41.93785391016014, 27.77777777777777 41.93785391016014, 28.888888888888886 41.93785391016014, 29.999999999999993 41.93785391016014, 29.999999999999993 40.68392478803208, 29.999999999999993 39.45280818595723, 29.999999999999993 38.242753541869796, 29.999999999999993 37.05219375104082, 29.999999999999993 35.87971864486987, 29.999999999999993 34.724053160032476, 29.999999999999993 33.58403922113731, 29.999999999999993 32.45862059151727, 29.999999999999993 31.346830117185284, 28.888888888888886 31.346830117185284, 27.77777777777777 31.346830117185284, 26.666666666666664 31.346830117185284, 25.55555555555555 31.346830117185284, 24.44444444444444 31.346830117185284, 23.33333333333333 31.346830117185284, 22.222222222222214 31.346830117185284, 21.111111111111107 31.346830117185284, 19.999999999999996 31.346830117185284, 19.999999999999996 32.45862059151727, 19.999999999999996 33.58403922113731, 19.999999999999996 34.724053160032476, 19.999999999999996 35.87971864486987, 19.999999999999996 37.05219375104082, 19.999999999999996 38.242753541869796, 19.999999999999996 39.45280818595723, 19.999999999999996 40.68392478803208, 19.999999999999996 41.93785391016014))",Q02,2,equatorial,quad,"(np.float64(24.999999999999993), np.float64(36.46377824194512))",1049517740173.0219,1049517740172.8916,0.1302490234375
52,"POLYGON ((0 41.93785391016014, 3.3333333333333335 41.93785391016014, 6.666666666666667 41.93785391016014, 10 41.93785391016014, 13.333333333333334 41.93785391016014, 16.666666666666664 41.93785391016014, 20 41.93785391016014, 23.333333333333336 41.93785391016014, 26.666666666666668 41.93785391016014, 29.999999999999996 41.93785391016014, 29.999999999999996 38.242753541869796, 29.999999999999996 34.72405316003247, 29.999999999999996 31.346830117185284, 29.999999999999996 28.08467616856616, 29.999999999999996 24.916921350348154, 29.999999999999996 21.82690246427187, 29.999999999999996 18.80082954210047, 29.999999999999996 15.827012406932852, 29.999999999999996 12.895312958358247, 26.666666666666668 12.895312958358247, 23.33333333333333 12.895312958358247, 19.999999999999996 12.895312958358247, 16.666666666666664 12.895312958358247, 13.333333333333332 12.895312958358247, 9.999999999999998 12.895312958358247, 6.6666666666666625 12.895312958358247, 3.3333333333333313 12.895312958358247, 0 12.895312958358247, 0 15.827012406932855, 0 18.800829542100473, 0 21.82690246427187, 0 24.916921350348154, 0 28.08467616856616, 0 31.346830117185284, 0 34.724053160032476, 0 38.242753541869796, 0 41.93785391016014))",Q0,1,equatorial,quad,"(np.float64(14.999999999999998), np.float64(26.490118751439734))",9445659661557.2,9445659661555.068,2.130859375
53,"POLYGON ((0 41.93785391016014, 10 41.93785391016014, 20 41.93785391016014, 29.999999999999996 41.93785391016014, 40 41.93785391016014, 50 41.93785391016014, 59.99999999999999 41.93785391016014, 70 41.93785391016014, 80 41.93785391016014, 90 41.93785391016014, 90 31.346830117185284, 90 21.82690246427187, 90 12.895312958358247, 90 4.267025848181339, 90 -4.267025848181346, 90 -12.895312958358247, 90 -21.82690246427187, 90 -31.34683011718529, 90 -41.93785391016014, 80 -41.93785391016014, 70 -41.93785391016014, 59.99999999999999 -41.93785391016014, 49.99999999999999 -41.93785391016014, 39.99999999999999 -41.93785391016014, 29.999999999999996 -41.93785391016014, 19.999999999999996 -41.93785391016014, 9.999999999999993 -41.93785391016014, 0 -41.93785391016014, 0 -31.346830117185284, 0 -21.82690246427187, 0 -12.895312958358247, 0 -4.267025848181339, 0 4.267025848181346, 0 12.895312958358247, 0 21.82690246427187, 0 31.34683011718529, 0 41.93785391016014))",Q,0,equatorial,quad,"(np.float64(45.0), np.float64(0.0))",85010936954014.78,85010936953996.84,17.9375
54,"POLYGON ((-2.5444437451708134e-14 42.000000287737635, 7.752920091535468e-8 42.00000019953216, 1.5505843999736553e-7 42.00000011132666, 2.3258765363493894e-7 42.00000002312121, 3.1011687363362174e-7 41.99999993491574, 3.8764611907674194e-7 41.999999846710246, 4.651753390754247e-7 41.99999975850478, 5.427045781574356e-7 41.99999967029928, 6.202337981561183e-7 41.99999958209381, 6.977630117936918e-7 41.999999493888346, 6.20233791795009e-7 41.999999493888346, 5.427045590741075e-7 41.999999493888346, 4.6517533271431537e-7 41.999999493888346, 3.876461127156326e-7 41.999999493888346, 3.1011687999473107e-7 41.999999493888346, 2.3258765363493894e-7 41.999999493888346, 1.5505843363625618e-7 41.999999493888346, 7.752920091535468e-8 41.999999493888346, -2.5444437451708134e-14 41.999999493888346, -7.752924544312022e-8 41.99999949388832, -1.55058465441803e-7 41.99999949388832, -2.3258770452381386e-7 41.99999949388832, -3.1011692452249665e-7 41.99999949388832, -3.876461445211794e-7 41.99999949388832, -4.651753836031903e-7 41.99999949388832, -5.42704603601873e-7 41.99999949388832, -6.202338490449933e-7 41.99999949388832, -6.977630690436761e-7 41.99999949388832, -6.202338363227745e-7 41.9999995820938, -5.42704603601873e-7 41.99999967029928, -4.651753836031903e-7 41.99999975850476, -3.8764616996561685e-7 41.99999984671021, -3.101169436058247e-7 41.99999993491569, -2.3258771088492322e-7 42.000000023121174, -1.5505847816402173e-7 42.00000011132664, -7.752924544312022e-8 42.00000019953214, -2.5444437451708134e-14 42.000000287737635))",N22222242666424224,17,north_polar,dart,"(np.float64(1.90833280887811e-14), np.float64(41.99999989081296))",0.00509744023210555,0.005097440207668145,2.4437405224397857e-11
55,"POLYGON ((1.90833280887811e-14 42.0000010815869, 2.3258772996825132e-7 42.00000081697044, 4.651753772420809e-7 42.00000055235407, 6.977630817658947e-7 42.0000002877376, 9.303507354008337e-7 42.00000002312121, 1.1629384399246475e-6 41.99999975850476, 1.395526119004024e-6 41.99999949388832, 1.6281137853611817e-6 41.99999922927189, 1.8607014580794488e-6 41.99999896465547, 2.0932891244366064e-6 41.99999870003904, 1.8607014326350112e-6 41.99999870003904, 1.628113753555635e-6 41.99999870003904, 1.3955260808373678e-6 41.99999870003904, 1.1629384017579913e-6 41.99999870003904, 9.303507290397244e-7 41.99999870003904, 6.977630372381292e-7 41.99999870003904, 4.651753772420809e-7 41.99999870003904, 2.3258768544048576e-7 41.99999870003904, 2.5444437451708134e-14 41.99999870003904, -2.325876790793764e-7 41.999998700039065, -4.6517533271431537e-7 41.999998700039065, -6.977630308770199e-7 41.999998700039065, -9.303506845119588e-7 41.999998700039065, -1.1629383826746632e-6 41.999998700039065, -1.3955260617540397e-6 41.999998700039065, -1.6281137344723068e-6 41.999998700039065, -1.8607014135516831e-6 41.999998700039065, -2.09328908626995e-6 41.999998700039065, -1.8607014199127926e-6 41.9999989646555, -1.628113753555635e-6 41.99999922927192, -1.3955260744762584e-6 41.999999493888346, -1.1629384081191008e-6 41.99999975850478, -9.30350722678615e-7 42.00000002312121, -6.977630435992386e-7 42.000000287737635, -4.651753645198622e-7 42.00000055235407, -2.325876790793764e-7 42.0000008169705, 1.90833280887811e-14 42.0000010815869))",N2222224266642422,16,north_polar,dart,"(np.float64(3.180554681463517e-14), np.float64(41.99999989081296))",0.045876962088949945,0.04587696238062922,-2.9167927795281656e-10
56,"POLYGON ((6.3611093629270335e-15 42.00000584468252, 6.977631135714416e-7 42.000005050833266, 1.3955262016984457e-6 42.00000425698402, 2.0932892834643406e-6 42.00000346313474, 2.7910523588691257e-6 42.00000266928544, 3.4888153833850366e-6 42.000001875436176, 4.1865783951787286e-6 42.0000010815869, 4.884341400611311e-6 42.0000002877376, 5.58210433607169e-6 41.999999493888346, 6.279867303337617e-6 41.99999870003904, 5.582104278821706e-6 41.99999870003904, 4.884341235222467e-6 41.99999870003904, 4.186578204345447e-6 41.99999870003904, 3.4888151798295367e-6 41.99999870003904, 2.7910521362302984e-6 41.99999870003904, 2.093289098992169e-6 41.99999870003904, 1.3955260553929303e-6 41.99999870003904, 6.977630372381292e-7 41.99999870003904, 0 41.99999870003904, -6.97763049960348e-7 41.99999870003904, -1.3955260808373678e-6 41.99999870003904, -2.0932891117143875e-6 41.99999870003904, -2.7910521362302984e-6 41.99999870003904, -3.4888151671073182e-6 41.99999870003904, -4.186578217067666e-6 41.99999870003904, -4.884341247944686e-6 41.99999870003904, -5.582104278821706e-6 41.99999870003904, -6.279867303337617e-6 41.99999870003904, -5.582104355155018e-6 41.99999949388833, -4.884341375166873e-6 42.000000287737635, -4.186578407900947e-6 42.00000108158689, -3.4888153833850366e-6 42.000001875436176, -2.791052339785798e-6 42.000002669285465, -2.0932892898254496e-6 42.00000346313473, -1.3955262016984457e-6 42.00000425698402, -6.977631135714416e-7 42.000005050833266, 6.3611093629270335e-15 42.00000584468252))",N222222426664242,15,north_polar,dart,"(np.float64(-3.180554681463517e-14), np.float64(42.000002272360845))",0.41289265880054954,0.41289265824930016,5.512493794768147e-10
57,"POLYGON ((6.3611093629270335e-15 42.00002013396888, 2.093289868686402e-6 42.00001775242124, 4.1865795529006326e-6 42.00001537087354, 6.2798690590038e-6 42.00001298932581, 8.373158336107032e-6 42.00001060777809, 1.0466447454182528e-5 42.00000822623033, 1.2559736368702527e-5 42.00000584468252, 1.4653025086028132e-5 42.000003463134725, 1.6746313593437132e-5 42.0000010815869, 1.8839601922735068e-5 41.99999870003904, 1.6746312836465116e-5 41.99999870003904, 1.4653023712028511e-5 41.99999870003904, 1.2559734613036342e-5 41.99999870003904, 1.0466445514044174e-5 41.99999870003904, 8.373156402329785e-6 41.99999870003904, 6.279867303337617e-6 41.99999870003904, 4.186578191623228e-6 41.99999870003904, 2.093289098992169e-6 41.99999870003904, 0 41.99999870003904, -2.0932891117143875e-6 41.99999870003904, -4.186578217067666e-6 41.99999870003904, -6.279867303337617e-6 41.99999870003904, -8.373156415052003e-6 41.99999870003904, -1.0466445526766392e-5 41.99999870003904, -1.2559734613036342e-5 41.99999870003904, -1.4653023724750729e-5 41.99999870003904, -1.6746312836465116e-5 41.99999870003904, -1.8839601922735068e-5 41.99999870003904, -1.674631360615935e-5 42.00000108158689, -1.4653025073305914e-5 42.00000346313473, -1.2559736368702527e-5 42.00000584468252, -1.0466447460543639e-5 42.00000822623032, -8.37315835519036e-6 42.00001060777807, -6.2798690590038e-6 42.00001298932581, -4.186579546539523e-6 42.00001537087355, -2.093289868686402e-6 42.00001775242124, 6.3611093629270335e-15 42.00002013396888))",N22222242666424,14,north_polar,dart,"(np.float64(-2.5444437451708134e-14), np.float64(42.00000941700422))",3.7160339292049462,3.7160339252559833,3.948962934430256e-09
58,"POLYGON ((1.2722218725854067e-14 42.00004156789687, 6.279871698864186e-6 42.00003442325443, 1.2559741642062189e-5 42.00002727861175, 1.8839609829594006e-5 42.00002013396888, 2.511947625509853e-5 42.00001298932581, 3.139934093765909e-5 42.00000584468252, 3.7679203858192354e-5 41.99999870003904, 4.3959065035781655e-5 41.99999155539535, 5.023892445134366e-5 41.99998441075144, 5.651878214304503e-5 41.999977266107315, 5.023891746684558e-5 41.999977266107315, 4.3959052784285024e-5 41.999977266107315, 3.767918809536335e-5 41.999977266107315, 3.139932341280279e-5 41.999977266107315, 2.5119458723881127e-5 41.999977266107315, 1.8839594047681675e-5 41.999977266107315, 1.2559729365121118e-5 41.999977266107315, 6.279864688921668e-6 41.999977266107315, 6.3611093629270335e-15 41.999977266107315, -6.279864688921668e-6 41.99997726610732, -1.2559729371482227e-5 41.99997726610732, -1.8839594047681675e-5 41.99997726610732, -2.5119458723881127e-5 41.99997726610732, -3.1399323406441684e-5 41.99997726610732, -3.767918808264113e-5 41.99997726610732, -4.395905276520169e-5 41.99997726610732, -5.0238917441401145e-5 41.99997726610732, -5.651878211760059e-5 41.99997726610732, -5.0238924457704766e-5 41.999984410751416, -4.3959065029420546e-5 41.99999155539533, -3.7679203851831245e-5 41.99999870003903, -3.139934093129798e-5 42.00000584468252, -2.511947624237631e-5 42.00001298932581, -1.8839609816871788e-5 42.00002013396888, -1.2559741616617751e-5 42.000027278611775, -6.279871673419749e-6 42.000034423254434, 1.2722218725854067e-14 42.00004156789687))",N2222224266642,13,north_polar,dart,"(np.float64(-6.3611093629270335e-15), np.float64(42.0000094170042))",33.44430536284452,33.44430535480219,8.042327692692197e-09
59,"POLYGON ((1.2722218725854067e-14 42.000170171425765, 1.8839657149886557e-5 42.000148737508944, 3.767929853694411e-5 42.00012730359024, 5.65189241166449e-5 42.0001058696697, 7.535853392715557e-5 42.0000844357473, 9.419812798755947e-5 42.000063001823, 0.0001130377062533 42.00004156789687, 0.0001318772687435 42.00002013396888, 0.0001507168154519 41.99999870003904, 0.0001695563464101 41.999977266107315, 0.0001507167523751 41.999977266107315, 0.0001318771583274 41.999977266107315, 0.0001130375642925 41.999977266107315, 9.41979702511306e-5 41.999977266107315, 7.53583761907267e-5 41.999977266107315, 5.651878215576725e-5 41.999977266107315, 3.767918809536335e-5 41.999977266107315, 1.8839594060403893e-5 41.999977266107315, 1.90833280887811e-14 41.999977266107315, -1.8839594034959457e-5 41.99997726610733, -3.7679188076280024e-5 41.99997726610733, -5.6518782111239484e-5 41.99997726610733, -7.535837614619894e-5 41.99997726610733, -9.419797020660283e-5 41.99997726610733, -0.0001130375642416 41.99997726610733, -0.0001318771583083 41.99997726610733, -0.0001507167523433 41.99997726610733, -0.0001695563463782 41.99997726610733, -0.0001507168154391 41.99999870003904, -0.000131877268699 42.00002013396891, -0.0001130377062088 42.00004156789691, -9.419812795575392e-5 42.00006300182303, -7.535853388898892e-5 42.00008443574733, -5.651892408483935e-5 42.000105869669724, -3.767929848605524e-5 42.00012730359027, -1.883965711808101e-5 42.00014873750896, 1.2722218725854067e-14 42.000170171425765))",N222222426664,12,north_polar,dart,"(np.float64(1.2722218725854067e-14), np.float64(42.00007371878538))",300.9987482656006,300.9987482339615,3.16391037813446e-08
