,geometry,cell_suid,resolution,cell_region,ellipsoidal_shape,nucleus,theoretical_area,calculated_area,error
67,"POLYGON ((19.99923706054687 41.00107994776365, 19.999389648437496 41.00107994776365, 19.99954223632812 41.00107994776365, 19.999694824218746 41.00107994776365, 19.999847412109375 41.00107994776365, 19.999999999999996 41.00107994776365, 20.000152587890618 41.00107994776365, 20.00030517578125 41.00107994776365, 20.00045776367187 41.00107994776365, 20.000610351562496 41.00107994776365, 20.000610351562496 41.00090855013685, 20.000610351562496 41.00073715294898, 20.000610351562496 41.00056575619999, 20.000610351562496 41.00039435988992, 20.000610351562496 41.00022296401871, 20.000610351562496 41.000051568586386, 20.000610351562496 40.99988017359295, 20.000610351562496 40.999708779038386, 20.000610351562496 40.99953738492268, 20.00045776367187 40.99953738492268, 20.00030517578125 40.99953738492268, 20.000152587890618 40.99953738492268, 19.999999999999996 40.99953738492268, 19.999847412109375 40.99953738492268, 19.999694824218746 40.99953738492268, 19.99954223632812 40.99953738492268, 19.999389648437496 40.99953738492268, 19.99923706054687 40.99953738492268, 19.99923706054687 40.999708779038386, 19.99923706054687 40.99988017359295, 19.99923706054687 41.000051568586386, 19.99923706054687 41.000222964018704, 19.99923706054687 41.00039435988991, 19.99923706054687 41.00056575619999, 19.99923706054687 41.00073715294897, 19.99923706054687 41.00090855013685, 19.99923706054687 41.00107994776365))",Q0011102013122033,16,equatorial,quad,"(np.float64(19.999923706054688), np.float64(41.00030866189945))",19793.151168621793,19793.15116883422,-2.124288585036993e-07
68,"POLYGON ((19.99786376953125 41.002622546156125, 19.998168945312496 41.002622546156125, 19.998474121093746 41.002622546156125, 19.998779296874996 41.002622546156125, 19.99908447265625 41.002622546156125, 19.999389648437496 41.002622546156125, 19.999694824218746 41.002622546156125, 19.999999999999996 41.002622546156125, 20.00030517578125 41.002622546156125, 20.000610351562496 41.002622546156125, 20.000610351562496 41.002279743440816, 20.000610351562496 41.00193694248127, 20.000610351562496 41.001594143277444, 20.000610351562496 41.001251345829324, 20.000610351562496 41.00090855013685, 20.000610351562496 41.00056575619999, 20.000610351562496 41.000222964018704, 20.000610351562496 40.99988017359295, 20.000610351562496 40.99953738492268, 20.00030517578125 40.99953738492268, 19.999999999999996 40.99953738492268, 19.999694824218746 40.99953738492268, 19.999389648437496 40.99953738492268, 19.99908447265625 40.99953738492268, 19.998779296874996 40.99953738492268, 19.998474121093746 40.99953738492268, 19.998168945312496 40.99953738492268, 19.99786376953125 40.99953738492268, 19.99786376953125 40.99988017359295, 19.99786376953125 41.000222964018704, 19.99786376953125 41.00056575619999, 19.99786376953125 41.00090855013685, 19.99786376953125 41.001251345829324, 19.99786376953125 41.001594143277444, 19.99786376953125 41.00193694248127, 19.99786376953125 41.002279743440816, 19.99786376953125 41.002622546156125))",Q001110201312203,15,equatorial,quad,"(np.float64(19.99923706054687), np.float64(41.00107994776363))",79172.60467448717,79172.60467419373,2.9343937058001757e-07
69,"POLYGON ((19.9951171875 41.00570784961017, 19.9957275390625 41.00570784961017, 19.996337890625 41.00570784961017, 19.9969482421875 41.00570784961017, 19.99755859375 41.00570784961017, 19.9981689453125 41.00570784961017, 19.998779296875 41.00570784961017, 19.9993896484375 41.00570784961017, 20 41.00570784961017, 20.0006103515625 41.00570784961017, 20.0006103515625 41.00502221432824, 20.0006103515625 41.00433658607066, 20.0006103515625 41.00365096483711, 20.0006103515625 41.002965350627264, 20.0006103515625 41.002279743440816, 20.0006103515625 41.001594143277444, 20.0006103515625 41.00090855013685, 20.0006103515625 41.000222964018704, 20.0006103515625 40.99953738492268, 20 40.99953738492268, 19.9993896484375 40.99953738492268, 19.998779296875 40.99953738492268, 19.9981689453125 40.99953738492268, 19.99755859375 40.99953738492268, 19.9969482421875 40.99953738492268, 19.996337890625 40.99953738492268, 19.9957275390625 40.99953738492268, 19.9951171875 40.99953738492268, 19.9951171875 41.000222964018704, 19.9951171875 41.00090855013685, 19.9951171875 41.001594143277444, 19.9951171875 41.002279743440816, 19.9951171875 41.002965350627264, 19.9951171875 41.00365096483711, 19.9951171875 41.00433658607066, 19.9951171875 41.00502221432824, 19.9951171875 41.00570784961017))",Q00111020131220,14,equatorial,quad,"(np.float64(19.99786376953125), np.float64(41.002622546156125))",316690.4186979487,316690.4186972259,7.227645255625248e-07
70,"POLYGON ((19.9951171875 41.00570784961017, 19.996337890625 41.00570784961017, 19.99755859375 41.00570784961017, 19.998779296875 41.00570784961017, 20 41.00570784961017, 20.001220703125 41.00570784961017, 20.002441406250004 41.00570784961017, 20.003662109375004 41.00570784961017, 20.004882812500004 41.00570784961017, 20.006103515625 41.00570784961017, 20.006103515625 41.00433658607066, 20.006103515625 41.002965350627264, 20.006103515625 41.001594143277444, 20.006103515625 41.000222964018704, 20.006103515625 40.998851812848486, 20.006103515625 40.997480689764274, 20.006103515625 40.99610959476355, 20.006103515625 40.99473852784377, 20.006103515625 40.99336748900244, 20.004882812500004 40.99336748900244, 20.003662109375004 40.99336748900244, 20.002441406250004 40.99336748900244, 20.001220703125 40.99336748900244, 20 40.99336748900244, 19.998779296875 40.99336748900244, 19.99755859375 40.99336748900244, 19.996337890625 40.99336748900244, 19.9951171875 40.99336748900244, 19.9951171875 40.99473852784377, 19.9951171875 40.99610959476355, 19.9951171875 40.997480689764274, 19.9951171875 40.998851812848486, 19.9951171875 41.000222964018704, 19.9951171875 41.001594143277444, 19.9951171875 41.002965350627264, 19.9951171875 41.00433658607066, 19.9951171875 41.00570784961017))",Q0011102013122,13,equatorial,quad,"(np.float64(20.0006103515625), np.float64(40.99953738492268))",1266761.6747917947,1266761.6747905372,1.2575183063745499e-06
71,"POLYGON ((19.9951171875 41.018050486208125, 19.99755859375 41.018050486208125, 20 41.018050486208125, 20.002441406250004 41.018050486208125, 20.004882812500004 41.018050486208125, 20.007324218749996 41.018050486208125, 20.009765624999996 41.018050486208125, 20.012207031249996 41.018050486208125, 20.0146484375 41.018050486208125, 20.01708984375 41.018050486208125, 20.01708984375 41.01530748129034, 20.01708984375 41.01256458883794, 20.01708984375 41.00982180883067, 20.01708984375 41.00707914124832, 20.01708984375 41.00433658607066, 20.01708984375 41.001594143277444, 20.01708984375 40.998851812848486, 20.01708984375 40.99610959476355, 20.01708984375 40.99336748900244, 20.0146484375 40.99336748900244, 20.012207031249996 40.99336748900244, 20.009765624999996 40.99336748900244, 20.007324218749996 40.99336748900244, 20.004882812500004 40.99336748900244, 20.002441406250004 40.99336748900244, 20 40.99336748900244, 19.99755859375 40.99336748900244, 19.9951171875 40.99336748900244, 19.9951171875 40.99610959476355, 19.9951171875 40.998851812848486, 19.9951171875 41.001594143277444, 19.9951171875 41.00433658607066, 19.9951171875 41.00707914124832, 19.9951171875 41.00982180883067, 19.9951171875 41.01256458883794, 19.9951171875 41.01530748129034, 19.9951171875 41.018050486208125))",Q001110201312,12,equatorial,quad,"(np.float64(20.006103515625), np.float64(41.00570784961017))",5067046.699167179,5067046.69917453,-7.350929081439972e-06
72,"POLYGON ((19.9951171875 41.04274259475216, 20 41.04274259475216, 20.004882812500004 41.04274259475216, 20.009765624999996 41.04274259475216, 20.0146484375 41.04274259475216, 20.01953125 41.04274259475216, 20.0244140625 41.04274259475216, 20.029296874999996 41.04274259475216, 20.0341796875 41.04274259475216, 20.0390625 41.04274259475216, 20.0390625 41.03725467136436, 20.0390625 41.031767198486456, 20.0390625 41.02628017595622, 20.0390625 41.02079360361153, 20.0390625 41.01530748129034, 20.0390625 41.00982180883069, 20.0390625 41.00433658607067, 20.0390625 40.9988518128485, 20.0390625 40.99336748900245, 20.0341796875 40.99336748900245, 20.029296874999996 40.99336748900245, 20.0244140625 40.99336748900245, 20.01953125 40.99336748900245, 20.0146484375 40.99336748900245, 20.009765624999996 40.99336748900245, 20.004882812500004 40.99336748900245, 20 40.99336748900245, 19.9951171875 40.99336748900245, 19.9951171875 40.9988518128485, 19.9951171875 41.00433658607067, 19.9951171875 41.00982180883069, 19.9951171875 41.01530748129034, 19.9951171875 41.02079360361153, 19.9951171875 41.02628017595622, 19.9951171875 41.031767198486456, 19.9951171875 41.03725467136436, 19.9951171875 41.04274259475216))",Q00111020131,11,equatorial,quad,"(np.float64(20.01708984375), np.float64(41.018050486208125))",20268186.796668716,20268186.79666315,5.5655837059021e-06
73,"POLYGON ((19.951171875 41.04274259475216, 19.9609375 41.04274259475216, 19.970703125 41.04274259475216, 19.98046875 41.04274259475216, 19.990234374999996 41.04274259475216, 20 41.04274259475216, 20.009765624999996 41.04274259475216, 20.01953125 41.04274259475216, 20.029296875 41.04274259475216, 20.0390625 41.04274259475216, 20.0390625 41.031767198486456, 20.0390625 41.02079360361153, 20.0390625 41.00982180883069, 20.0390625 40.9988518128485, 20.0390625 40.987883614370915, 20.0390625 40.97691721210519, 20.0390625 40.96595260475997, 20.0390625 40.95498979104517, 20.0390625 40.94402876967208, 20.029296874999996 40.94402876967208, 20.01953125 40.94402876967208, 20.009765624999996 40.94402876967208, 20 40.94402876967208, 19.990234374999996 40.94402876967208, 19.98046875 40.94402876967208, 19.970703125 40.94402876967208, 19.960937499999996 40.94402876967208, 19.951171875 40.94402876967208, 19.951171875 40.95498979104517, 19.951171875 40.96595260475997, 19.951171875 40.97691721210519, 19.951171875 40.987883614370915, 19.951171875 40.9988518128485, 19.951171875 41.00982180883069, 19.951171875 41.02079360361153, 19.951171875 41.031767198486456, 19.951171875 41.04274259475216))",Q0011102013,10,equatorial,quad,"(np.float64(19.9951171875), np.float64(40.99336748900245))",81072747.18667486,81072747.18663712,3.774464130401611e-05
74,"POLYGON ((19.86328125 41.14160243835801, 19.8828125 41.14160243835801, 19.90234375 41.14160243835801, 19.921874999999996 41.14160243835801, 19.94140625 41.14160243835801, 19.9609375 41.14160243835801, 19.98046875 41.14160243835801, 20 41.14160243835801, 20.01953125 41.14160243835801, 20.0390625 41.14160243835801, 20.0390625 41.119620916763274, 20.0390625 41.097646642422795, 20.0390625 41.075679604881685, 20.0390625 41.053719793706776, 20.0390625 41.031767198486456, 20.0390625 41.00982180883069, 20.0390625 40.987883614370915, 20.0390625 40.96595260475997, 20.0390625 40.94402876967208, 20.01953125 40.94402876967208, 20 40.94402876967208, 19.98046875 40.94402876967208, 19.960937499999996 40.94402876967208, 19.941406249999996 40.94402876967208, 19.921874999999996 40.94402876967208, 19.90234375 40.94402876967208, 19.8828125 40.94402876967208, 19.86328125 40.94402876967208, 19.86328125 40.96595260475997, 19.86328125 40.987883614370915, 19.86328125 41.00982180883069, 19.86328125 41.031767198486456, 19.86328125 41.053719793706776, 19.86328125 41.075679604881685, 19.86328125 41.097646642422795, 19.86328125 41.11962091676328, 19.86328125 41.14160243835801))",Q001110201,9,equatorial,quad,"(np.float64(19.951171875), np.float64(41.04274259475216))",324290988.74669945,324290988.7466473,5.21540641784668e-05
75,"POLYGON ((19.6875 41.14160243835801, 19.7265625 41.14160243835801, 19.765625 41.14160243835801, 19.8046875 41.14160243835801, 19.84375 41.14160243835801, 19.8828125 41.14160243835801, 19.921875 41.14160243835801, 19.9609375 41.14160243835801, 20 41.14160243835801, 20.0390625 41.14160243835801, 20.0390625 41.097646642422795, 20.0390625 41.053719793706776, 20.0390625 41.00982180883069, 20.0390625 40.96595260475997, 20.0390625 40.92211209880272, 20.0390625 40.87830020860764, 20.0390625 40.83451685216208, 20.0390625 40.79076194779004, 20.0390625 40.74703541415011, 20 40.74703541415011, 19.960937499999996 40.74703541415011, 19.921874999999996 40.74703541415011, 19.8828125 40.74703541415011, 19.84375 40.74703541415011, 19.804687499999996 40.74703541415011, 19.765625 40.74703541415011, 19.7265625 40.74703541415011, 19.6875 40.74703541415011, 19.6875 40.79076194779004, 19.6875 40.83451685216208, 19.6875 40.87830020860764, 19.6875 40.92211209880273, 19.6875 40.96595260475997, 19.6875 41.00982180883069, 19.6875 41.053719793706776, 19.6875 41.097646642422795, 19.6875 41.14160243835801))",Q00111020,8,equatorial,quad,"(np.float64(19.86328125), np.float64(40.94402876967208))",1297163954.9867978,1297163954.986824,-2.6226043701171875e-05
76,"POLYGON ((19.6875 41.14160243835801, 19.765625 41.14160243835801, 19.84375 41.14160243835801, 19.921875 41.14160243835801, 20 41.14160243835801, 20.078125 41.14160243835801, 20.15625 41.14160243835801, 20.234375 41.14160243835801, 20.3125 41.14160243835801, 20.390625 41.14160243835801, 20.390625 41.053719793706776, 20.390625 40.96595260475997, 20.390625 40.87830020860764, 20.390625 40.79076194779004, 20.390625 40.70333717023366, 20.390625 40.61602522918837, 20.390625 40.52882548316535, 20.390625 40.44173729587591, 20.390625 40.35476003617137, 20.3125 40.35476003617137, 20.234375 40.35476003617137, 20.15625 40.35476003617137, 20.078125 40.35476003617137, 20 40.35476003617137, 19.921875 40.35476003617137, 19.84375 40.35476003617137, 19.765625 40.35476003617137, 19.6875 40.35476003617137, 19.6875 40.44173729587591, 19.6875 40.528825483165356, 19.6875 40.61602522918839, 19.6875 40.70333717023366, 19.6875 40.79076194779004, 19.6875 40.878300208607655, 19.6875 40.96595260475997, 19.6875 41.053719793706776, 19.6875 41.14160243835801))",Q0011102,7,equatorial,quad,"(np.float64(20.0390625), np.float64(40.74703541415011))",5188655819.947191,5188655819.947029,0.0001621246337890625
77,"POLYGON ((19.6875 41.93785391016014, 19.84375 41.93785391016014, 20 41.93785391016014, 20.15625 41.93785391016014, 20.3125 41.93785391016014, 20.46875 41.93785391016014, 20.625 41.93785391016014, 20.78125 41.93785391016014, 20.9375 41.93785391016014, 21.09375 41.93785391016014, 21.09375 41.760070570064705, 21.09375 41.58277108880435, 21.09375 41.40594981876086, 21.09375 41.22960120713877, 21.09375 41.053719793706755, 21.09375 40.87830020860764, 21.09375 40.70333717023364, 21.09375 40.52882548316535, 21.09375 40.35476003617136, 20.9375 40.35476003617136, 20.78125 40.35476003617136, 20.625 40.35476003617136, 20.46875 40.35476003617136, 20.3125 40.35476003617136, 20.15625 40.35476003617136, 20 40.35476003617136, 19.84375 40.35476003617136, 19.6875 40.35476003617136, 19.6875 40.52882548316535, 19.6875 40.70333717023364, 19.6875 40.87830020860764, 19.6875 41.053719793706755, 19.6875 41.22960120713877, 19.6875 41.40594981876086, 19.6875 41.58277108880435, 19.6875 41.760070570064705, 19.6875 41.93785391016014))",Q001110,6,equatorial,quad,"(np.float64(20.390625), np.float64(41.14160243835801))",20754623279.788765,20754623279.789413,-0.00064849853515625
78,"POLYGON ((19.6875 41.93785391016014, 20 41.93785391016014, 20.3125 41.93785391016014, 20.625 41.93785391016014, 20.9375 41.93785391016014, 21.249999999999996 41.93785391016014, 21.5625 41.93785391016014, 21.875 41.93785391016014, 22.1875 41.93785391016014, 22.5 41.93785391016014, 22.5 41.58277108880435, 22.5 41.22960120713877, 22.5 40.87830020860764, 22.5 40.52882548316535, 22.5 40.18113580026709, 22.5 39.83519124576981, 22.5 39.490953162467534, 22.5 39.14838409400894, 22.5 38.807447731964224, 22.1875 38.807447731964224, 21.875 38.807447731964224, 21.5625 38.807447731964224, 21.249999999999996 38.807447731964224, 20.9375 38.807447731964224, 20.625 38.807447731964224, 20.3125 38.807447731964224, 20 38.807447731964224, 19.6875 38.807447731964224, 19.6875 39.14838409400894, 19.6875 39.490953162467534, 19.6875 39.83519124576981, 19.6875 40.18113580026709, 19.6875 40.52882548316535, 19.6875 40.87830020860764, 19.6875 41.22960120713877, 19.6875 41.58277108880435, 19.6875 41.93785391016014))",Q00111,5,equatorial,quad,"(np.float64(21.09375), np.float64(40.35476003617136))",83018493119.15506,83018493119.15253,0.002532958984375
79,"POLYGON ((16.874999999999996 41.93785391016014, 17.5 41.93785391016014, 18.125 41.93785391016014, 18.749999999999996 41.93785391016014, 19.374999999999996 41.93785391016014, 19.999999999999996 41.93785391016014, 20.624999999999996 41.93785391016014, 21.249999999999996 41.93785391016014, 21.875 41.93785391016014, 22.5 41.93785391016014, 22.5 41.22960120713877, 22.5 40.52882548316535, 22.5 39.83519124576981, 22.5 39.14838409400894, 22.5 38.46810886582815, 22.5 37.7940879878947, 22.5 37.126060001479914, 22.5 36.46377824194512, 22.5 35.807009652689125, 21.875 35.807009652689125, 21.249999999999996 35.807009652689125, 20.625 35.807009652689125, 20 35.807009652689125, 19.374999999999996 35.807009652689125, 18.749999999999996 35.807009652689125, 18.125 35.807009652689125, 17.5 35.807009652689125, 16.874999999999996 35.807009652689125, 16.874999999999996 36.46377824194512, 16.874999999999996 37.126060001479914, 16.874999999999996 37.7940879878947, 16.874999999999996 38.46810886582815, 16.874999999999996 39.14838409400894, 16.874999999999996 39.83519124576981, 16.874999999999996 40.52882548316535, 16.874999999999996 41.22960120713877, 16.874999999999996 41.93785391016014))",Q0011,4,equatorial,quad,"(np.float64(19.687499999999996), np.float64(38.807447731964224))",332073972476.62024,332073972476.5945,0.0257568359375
80,"POLYGON ((11.25 41.93785391016014, 12.499999999999998 41.93785391016014, 13.75 41.93785391016014, 14.999999999999998 41.93785391016014, 16.249999999999996 41.93785391016014, 17.5 41.93785391016014, 18.749999999999996 41.93785391016014, 20 41.93785391016014, 21.249999999999996 41.93785391016014, 22.5 41.93785391016014, 22.5 40.52882548316535, 22.5 39.14838409400894, 22.5 37.7940879878947, 22.5 36.46377824194512, 22.5 35.15553371716853, 22.5 33.86763474937387, 22.5 32.59853358947132, 22.5 31.346830117185284, 22.5 30.111251718648248, 21.249999999999996 30.111251718648248, 20 30.111251718648248, 18.749999999999996 30.111251718648248, 17.5 30.111251718648248, 16.249999999999996 30.111251718648248, 14.999999999999998 30.111251718648248, 13.75 30.111251718648248, 12.499999999999998 30.111251718648248, 11.25 30.111251718648248, 11.25 31.346830117185284, 11.25 32.59853358947132, 11.25 33.86763474937387, 11.25 35.15553371716853, 11.25 36.463778241945114, 11.25 37.79408798789469, 11.25 39.14838409400894, 11.25 40.52882548316535, 11.25 41.93785391016014))",Q001,3,equatorial,quad,"(np.float64(16.874999999999996), np.float64(35.807009652689125))",1328295889906.481,1328295889906.292,0.18896484375
81,"POLYGON ((0 41.93785391016014, 2.5 41.93785391016014, 5 41.93785391016014, 7.499999999999999 41.93785391016014, 10 41.93785391016014, 12.5 41.93785391016014, 14.999999999999998 41.93785391016014, 17.5 41.93785391016014, 20 41.93785391016014, 22.5 41.93785391016014, 22.5 39.14838409400894, 22.5 36.46377824194512, 22.5 33.86763474937387, 22.5 31.346830117185284, 22.5 28.890636483658138, 22.5 26.490118751439734, 22.5 24.13770971713341, 22.5 21.82690246427187, 22.5 19.552022266396023, 20 19.552022266396023, 17.5 19.552022266396023, 14.999999999999998 19.552022266396023, 12.499999999999998 19.552022266396023, 9.999999999999998 19.552022266396023, 7.499999999999999 19.552022266396023, 4.999999999999999 19.552022266396023, 2.4999999999999982 19.552022266396023, 0 19.552022266396023, 0 21.82690246427187, 0 24.13770971713341, 0 26.490118751439734, 0 28.890636483658138, 0 31.346830117185284, 0 33.86763474937387, 0 36.46377824194512, 0 39.14838409400894, 0 41.93785391016014))",Q00,2,equatorial,quad,"(np.float64(11.25), np.float64(30.111251718648248))",5313183559625.924,5313183559624.842,1.08203125
82,"POLYGON ((0 41.93785391016014, 5 41.93785391016014, 10 41.93785391016014, 14.999999999999998 41.93785391016014, 20 41.93785391016014, 25 41.93785391016014, 29.999999999999996 41.93785391016014, 35 41.93785391016014, 40 41.93785391016014, 45 41.93785391016014, 45 36.46377824194512, 45 31.346830117185284, 45 26.490118751439734, 45 21.82690246427187, 45 17.308053732834622, 45 12.895312958358247, 45 8.557311559978531, 45 4.267025848181339, 45 0, 40 0, 35 0, 29.999999999999996 0, 24.999999999999996 0, 19.999999999999996 0, 14.999999999999998 0, 9.999999999999998 0, 4.9999999999999964 0, 0 0, 0 4.2670258481813415, 0 8.557311559978533, 0 12.895312958358247, 0 17.308053732834626, 0 21.82690246427187, 0 26.490118751439734, 0 31.346830117185284, 0 36.46377824194512, 0 41.93785391016014))",Q0,1,equatorial,quad,"(np.float64(22.5), np.float64(19.552022266396023))",21252734238503.695,21252734238499.477,4.21875
83,"POLYGON ((0 41.93785391016014, 10 41.93785391016014, 20 41.93785391016014, 29.999999999999996 41.93785391016014, 40 41.93785391016014, 50 41.93785391016014, 59.99999999999999 41.93785391016014, 70 41.93785391016014, 80 41.93785391016014, 90 41.93785391016014, 90 31.346830117185284, 90 21.82690246427187, 90 12.895312958358247, 90 4.267025848181339, 90 -4.267025848181346, 90 -12.895312958358247, 90 -21.82690246427187, 90 -31.34683011718529, 90 -41.93785391016014, 80 -41.93785391016014, 70 -41.93785391016014, 59.99999999999999 -41.93785391016014, 49.99999999999999 -41.93785391016014, 39.99999999999999 -41.93785391016014, 29.999999999999996 -41.93785391016014, 19.999999999999996 -41.93785391016014, 9.999999999999993 -41.93785391016014, 0 -41.93785391016014, 0 -31.346830117185284, 0 -21.82690246427187, 0 -12.895312958358247, 0 -4.267025848181339, 0 4.267025848181346, 0 12.895312958358247, 0 21.82690246427187, 0 31.34683011718529, 0 41.93785391016014))",Q,0,equatorial,quad,"(np.float64(45.0), np.float64(0.0))",85010936954014.78,85010936953996.84,17.9375
84,"POLYGON ((1.2722218725854067e-14 42.000000565851806, 7.459623333251501e-8 42.000000480983225, 1.4919247302613938e-7 42.000000396114636, 2.2378869363643567e-7 42.00000031124606, 2.9838494605227877e-7 42.000000226377445, 3.7298116666257505e-7 42.00000014150887, 4.4757740635619943e-7 42.000000056640275, 5.221736587720426e-7 41.999999971771665, 5.967698730212294e-7 41.99999988690309, 6.713661127148538e-7 41.999999802034495, 5.967698793823389e-7 41.999999802034495, 5.221736524109331e-7 41.999999802034495, 4.4757741907841815e-7 41.999999802034495, 3.7298117302368443e-7 41.999999802034495, 2.9838493969116943e-7 41.999999802034495, 2.237887063586544e-7 41.999999802034495, 1.4919246030392067e-7 41.999999802034495, 7.459623333251501e-8 41.999999802034495, 0 41.999999802034495, -7.459624605473374e-8 41.999999802034495, -1.4919246030392067e-7 41.999999802034495, -2.237887063586544e-7 41.999999802034495, -2.983849269689507e-7 41.999999802034495, -3.7298117302368443e-7 41.999999802034495, -4.475773936339807e-7 41.999999802034495, -5.221736396887145e-7 41.999999802034495, -5.967698793823389e-7 41.999999802034495, -6.713660999926352e-7 41.999999802034495, -5.967698730212294e-7 41.99999988690309, -5.221736460498238e-7 41.999999971771665, -4.4757740635619943e-7 42.00000005664025, -3.7298117302368443e-7 42.000000141508856, -2.9838494605227877e-7 42.00000022637744, -2.2378871271976377e-7 42.000000311246026, -1.491924539428113e-7 42.00000039611464, -7.459622061029628e-8 42.000000480983225, 1.2722218725854067e-14 42.000000565851806))",N111111111121122221222112111,27,north_polar,dart,"(np.float64(2.5444437451708134e-14), np.float64(42.000000183943136))",0.004719054977565239,0.004719054702390352,2.751748872167892e-10
85,"POLYGON ((6.3611093629270335e-15 42.00000132966912, 1.4919246666503002e-7 42.00000115993195, 2.9838493333006005e-7 42.00000099019478, 4.4757740635619943e-7 42.00000082045759, 5.967698921045575e-7 42.00000065072039, 7.459623524084782e-7 42.00000048098321, 8.951548254346176e-7 42.000000311246026, 1.044347279377429e-6 42.000000141508856, 1.1935397460424589e-6 41.999999971771665, 1.3427322063463795e-6 41.999999802034495, 1.1935397396813496e-6 41.999999802034495, 1.0443472730163195e-6 41.999999802034495, 8.951548127123989e-7 41.999999802034495, 7.459623206029314e-7 41.999999802034495, 5.967698539379014e-7 41.999999802034495, 4.475773936339807e-7 41.999999802034495, 2.983849269689507e-7 41.999999802034495, 1.4919246030392067e-7 41.999999802034495, 0 41.999999802034495, -1.4919246030392067e-7 41.999999802034495, -2.983849269689507e-7 41.999999802034495, -4.475773936339807e-7 41.999999802034495, -5.967698793823389e-7 41.999999802034495, -7.459623460473689e-7 41.999999802034495, -8.951548127123989e-7 41.999999802034495, -1.0443472730163195e-6 41.999999802034495, -1.1935397396813496e-6 41.999999802034495, -1.3427322063463795e-6 41.999999802034495, -1.1935397460424589e-6 41.999999971771665, -1.044347279377429e-6 42.000000141508856, -8.951548254346176e-7 42.000000311246026, -7.459623333251501e-7 42.000000480983225, -5.967698666601201e-7 42.00000065072042, -4.4757740635619943e-7 42.00000082045759, -2.9838493333006005e-7 42.00000099019478, -1.4919246666503002e-7 42.00000115993195, 6.3611093629270335e-15 42.00000132966912))",N11111111112112222122211211,26,north_polar,dart,"(np.float64(-1.2722218725854067e-14), np.float64(42.000000565851806))",0.018876219910260957,0.01887621898271019,9.275507653616621e-10
86,"POLYGON ((-6.3611093629270335e-15 42.00000285730378, 2.9838493969116943e-7 42.00000251782942, 5.967699111878856e-7 42.00000217835504, 8.951548508790551e-7 42.00000183888068, 1.193539784209115e-6 42.000001499406316, 1.4919247366225034e-6 42.00000115993195, 1.790309663591454e-6 42.00000082045759, 2.0886945841992953e-6 42.000000480983225, 2.387079523890465e-6 42.000000141508856, 2.685464438137197e-6 41.999999802034495, 2.3870795048071366e-6 41.999999802034495, 2.0886945523937485e-6 41.999999802034495, 1.7903096254247977e-6 41.999999802034495, 1.4919246920947377e-6 41.999999802034495, 1.1935397396813496e-6 41.999999802034495, 8.951548127123989e-7 41.999999802034495, 5.967698793823389e-7 41.999999802034495, 2.983849269689507e-7 41.999999802034495, 0 41.999999802034495, -2.983849269689507e-7 41.999999802034495, -5.967698793823389e-7 41.999999802034495, -8.951548127123989e-7 41.999999802034495, -1.1935397396813496e-6 41.999999802034495, -1.4919246920947377e-6 41.999999802034495, -1.7903096254247977e-6 41.999999802034495, -2.0886945523937485e-6 41.999999802034495, -2.3870795048071366e-6 41.999999802034495, -2.685464438137197e-6 41.999999802034495, -2.387079523890465e-6 42.000000141508856, -2.0886945841992953e-6 42.000000480983225, -1.790309663591454e-6 42.00000082045759, -1.4919247366225034e-6 42.00000115993195, -1.193539784209115e-6 42.000001499406316, -8.951548508790551e-7 42.00000183888068, -5.967699111878856e-7 42.00000217835504, -2.9838493969116943e-7 42.00000251782942, -6.3611093629270335e-15 42.00000285730378))",N1111111111211222212221121,25,north_polar,dart,"(np.float64(3.180554681463517e-14), np.float64(42.00000132966912))",0.07550487964104383,0.07550487839054931,1.250494513493905e-09
87,"POLYGON ((6.3611093629270335e-15 42.00000591257301, 5.967699493545418e-7 42.000005233624286, 1.193539854181318e-6 42.000004554675584, 1.7903097653692039e-6 42.00000387572686, 2.387079663834871e-6 42.00000319677813, 2.9838495241338814e-6 42.00000251782942, 3.580619397155111e-6 42.00000183888068, 4.177389219287465e-6 42.000001159931976, 4.774159060503148e-6 42.000000480983225, 5.370928876274394e-6 41.999999802034495, 4.774159003253164e-6 41.999999802034495, 4.177389136593044e-6 41.999999802034495, 3.5806192508495955e-6 41.999999802034495, 2.9838493651061476e-6 41.999999802034495, 2.3870795048071366e-6 41.999999802034495, 1.7903096254247977e-6 41.999999802034495, 1.193539765125787e-6 41.999999802034495, 5.967698793823389e-7 41.999999802034495, 0 41.999999802034495, -5.967698793823389e-7 41.999999802034495, -1.1935397396813496e-6 41.999999802034495, -1.7903096254247977e-6 41.999999802034495, -2.3870795048071366e-6 41.999999802034495, -2.9838493651061476e-6 41.999999802034495, -3.5806192508495955e-6 41.999999802034495, -4.177389111148606e-6 41.999999802034495, -4.774158990530945e-6 41.999999802034495, -5.370928876274394e-6 41.999999802034495, -4.774159060503148e-6 42.000000480983225, -4.177389244731903e-6 42.00000115993195, -3.580619397155111e-6 42.00000183888068, -2.9838495241338814e-6 42.00000251782942, -2.387079663834871e-6 42.00000319677813, -1.7903097653692039e-6 42.00000387572686, -1.193539866903537e-6 42.00000455467557, -5.967699366323231e-7 42.0000052336243, 6.3611093629270335e-15 42.00000591257301))",N111111111121122221222112,24,north_polar,dart,"(np.float64(-6.3611093629270335e-15), np.float64(42.00000285730378))",0.3020195185641753,0.30201951610102923,2.4631460759927393e-09
