,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
17,N018,north_polar,skew_quad,116613082241.44687,"(np.float64(77.72727272727272), np.float64(51.26628847474886))",N018,116613082241.44688,"(79.55255290415897, 49.429154396409345)",116613082241.0981,116613082241.27423,1487869.734786483,1388470.3427741576,3 ** 8.0,0.6619532503886952,0.7601230860490304,0.6618019121970202,0.75994930390773
18,N020,north_polar,skew_quad,116613082241.44687,"(np.float64(69.23076923076925), np.float64(43.82963567250707))",N020,116613082241.44688,"(71.40539006412256, 43.86743818254984)",116613082241.69603,116613082241.54533,1446846.8000222521,1383893.7896915898,3 ** 8.0,0.7000225694050962,0.7651588710246069,0.6998625276654056,0.764983937583586
19,N021,north_polar,skew_quad,116613082241.44687,"(np.float64(65.76923076923077), np.float64(43.82963567250707))",N021,116613082241.44688,"(67.8818898988467, 44.6370487212525)",116613082241.8335,116613082241.61128,1433327.5016930583,1382175.2198932068,3 ** 8.0,0.7132902221852673,0.7670628212874774,0.713127147145901,0.7668874525583305
20,N022,north_polar,skew_quad,116613082241.44687,"(np.float64(62.30769230769233), np.float64(43.82963567250707))",N022,116613082241.44688,"(64.25141074647476, 45.304425839744916)",116613082241.94795,116613082241.66965,1421722.923487752,1380705.9685041492,3 ** 8.0,0.7249819711401453,0.768696199839518,0.724816223090044,0.7685204576813467
21,N023,north_polar,skew_quad,116613082241.44687,"(np.float64(71.25000000000001), np.float64(47.57255099833462))",N023,116613082241.44688,"(73.40780551989897, 47.15830972691515)",116613082241.61374,116613082241.50534,1454394.354949034,1384012.8026732877,3 ** 8.0,0.6927759109387225,0.7650272827569659,0.6926175259567975,0.7648523794001397
22,N024,north_polar,skew_quad,116613082241.44687,"(np.float64(67.5), np.float64(47.57255099833462))",N024,116613082241.44688,"(69.65762170876047, 47.96849076491791)",116613082241.81406,116613082241.60126,1438075.9037341506,1381787.1565905968,3 ** 8.0,0.7085875538956152,0.767493728072478,0.7084255539976048,0.7673182608278338
23,N025,north_polar,skew_quad,116613082241.44687,"(np.float64(63.750000000000014), np.float64(47.57255099833462))",N025,116613082241.44688,"(65.77643336758358, 48.67412905976134)",116613082241.98218,116613082241.68578,1424025.9880362896,1379874.403989627,3 ** 8.0,0.72263885365436,0.769622969826237,0.7224736412964134,0.7694470157864958
24,N026,north_polar,skew_quad,116613082241.44687,"(np.float64(73.63636363636364), np.float64(51.26628847474886))",N026,116613082241.44688,"(75.72180692964467, 50.37966662411912)",116613082241.43877,116613082241.4224,1465519.8204319014,1385185.4561584624,3 ** 8.0,0.6822974460526149,0.7637325360171495,0.6821414566959499,0.7635579286700949
25,N027,north_polar,skew_quad,116613082241.44687,"(np.float64(69.54545454545455), np.float64(51.26628847474886))",N027,116613082241.44688,"(71.72008185696662, 51.235837722773795)",116613082241.73627,116613082241.5611,1445688.0255957302,1382281.9646364874,3 ** 8.0,0.7011452090458239,0.7669443552078622,0.7009849106441213,0.7667690135628671
26,N028,north_polar,skew_quad,116613082241.44687,"(np.float64(65.45454545454547), np.float64(51.26628847474886))",N028,116613082241.44688,"(67.55611374995956, 51.985596528901844)",116613082241.98563,116613082241.68709,1428549.0880994503,1379774.2128228117,3 ** 8.0,0.7180700315255888,0.7697347449590998,0.7179058637085954,0.7695587653649157
27,N030,north_polar,skew_quad,116613082241.44687,"(np.float64(100.38461538461537), np.float64(43.82963567250707))",N030,116613082241.44688,"(98.7383034216875, 41.028475248572555)",116613082241.1606,116613082241.31816,1498009.3676039635,1390526.504348216,3 ** 8.0,0.6530224021753787,0.7578767709662689,0.652873105787136,0.7577035023858014
28,N031,north_polar,skew_quad,116613082241.44687,"(np.float64(97.5), np.float64(47.57255099833462))",N031,116613082241.44688,"(96.19923475822621, 44.200720099104075)",116613082240.8333,116613082241.18164,1515712.954385734,1392507.395503323,3 ** 8.0,0.6378568350932534,0.7557220914409326,0.6377110059128487,0.7555493154712392
29,N032,north_polar,skew_quad,116613082241.44687,"(np.float64(94.09090909090908), np.float64(51.26628847474888))",N032,116613082241.44688,"(93.31018898579764, 47.2938240894127)",116613082240.28056,116613082240.95683,1539407.102410882,1396164.1721552585,3 ** 8.0,0.6183724986317579,0.7517685623034344,0.6182311240321636,0.7515966902041431
30,N033,north_polar,skew_quad,116613082241.44687,"(np.float64(103.84615384615383), np.float64(43.82963567250707))",N033,116613082241.44688,"(101.90023282329415, 42.054537471035424)",116613082241.3589,116613082241.39726,1479280.7386166446,1388067.9784636635,3 ** 8.0,0.6696624287656323,0.7605638292044317,0.669509328073185,0.7603899462988065
31,N034,north_polar,skew_quad,116613082241.44687,"(np.float64(101.24999999999999), np.float64(47.57255099833462))",N034,116613082241.44688,"(99.51702271538389, 45.2642081661048)",116613082241.12508,116613082241.29341,1493342.0673644405,1389373.9760245145,3 ** 8.0,0.6571107012563355,0.7591346565266746,0.6569604701860899,0.7589611003637743
32,N035,north_polar,skew_quad,116613082241.44687,"(np.float64(98.18181818181814), np.float64(51.26628847474888))",N035,116613082241.44688,"(96.79152354109294, 48.396529880240365)",116613082240.71066,116613082241.11624,1512558.452890399,1392129.3811411688,3 ** 8.0,0.6405201616109237,0.756132559883612,0.6403737235309953,0.7559596900711106
33,N036,north_polar,skew_quad,116613082241.44687,"(np.float64(107.3076923076923), np.float64(43.82963567250707))",N036,116613082241.44688,"(105.18672633448448, 43.003755069883375)",116613082241.53844,116613082241.47386,1462194.9920133338,1385858.207630139,3 ** 8.0,0.6854038731753479,0.7629912228375494,0.6852471736158655,0.7628167849722458
34,N037,north_polar,skew_quad,116613082241.44687,"(np.float64(105.00000000000001), np.float64(47.57255099833462))",N037,116613082241.44688,"(102.98199696946294, 46.2534808260872)",116613082241.38441,116613082241.40204,1472859.0756556413,1386543.0432880975,3 ** 8.0,0.6755146127768512,0.7622377019748455,0.6753601741365274,0.7620634363822588
35,N038,north_polar,skew_quad,116613082241.44687,"(np.float64(102.27272727272727), np.float64(51.26628847474888))",N038,116613082241.44688,"(100.44744709584107, 49.42915439640933)",116613082241.09927,116613082241.27298,1487869.734786457,1388470.342774327,3 ** 8.0,0.6619532503887252,0.7601230860488369,0.6618019121970502,0.7599493039075366
36,N040,north_polar,dart,116613082241.44687,"(np.float64(90.0), np.float64(54.91640738032527))",N040,116613082241.44688,"(90.0, 50.309132035055185)",116613082226.0239,116613082232.96101,1551246.2834214785,1396977.544088297,3 ** 8.0,0.6089696244551815,0.750893402244063,0.608830399575352,0.7507217302271014
37,N041,north_polar,skew_quad,116613082241.44687,"(np.float64(85.49999999999997), np.float64(54.91640738032527))",N041,116613082241.44688,"(86.34945720145036, 51.45130530322622)",116613082239.98026,116613082240.81525,1538505.020585793,1396638.9439969792,3 ** 8.0,0.6190978600954686,0.7512575384890079,0.6189563196610637,0.7510857832218647
38,N042,north_polar,skew_quad,116613082241.44687,"(np.float64(81.0), np.float64(54.91640738032527))",N042,116613082241.44688,"(82.49131803430762, 52.52968987133585)",116613082240.5749,116613082241.04266,1508539.3087410452,1391879.5594980302,3 ** 8.0,0.6439377354277588,0.7564040132994377,0.6437905160095094,0.7562310814262558
39,N043,north_polar,skew_quad,116613082241.44687,"(np.float64(94.49999999999999), np.float64(54.91640738032527))",N043,116613082241.44688,"(93.65054279854964, 51.45130530322622)",116613082239.97935,116613082240.81511,1538505.020585818,1396638.9439970679,3 ** 8.0,0.6190978600954439,0.7512575384889115,0.6189563196610388,0.7510857832217683
40,N044,north_polar,dart,116613082241.44687,"(np.float64(89.99999999999996), np.float64(58.52801748206219))",N044,116613082241.44688,"(90.0, 54.42857041628252)",116613082227.10081,116613082233.66869,1551946.9779994998,1398185.056384718,3 ** 8.0,0.6084198564681116,0.7495969765990526,0.608280757278264,0.7494256009756988
41,N045,north_polar,skew_quad,116613082241.44687,"(np.float64(84.99999999999999), np.float64(58.528017482062175))",N045,116613082241.44688,"(85.93113550107856, 55.55327640166893)",116613082239.60362,116613082240.63272,1536906.1320404443,1397182.1472445787,3 ** 8.0,0.6203866614729643,0.7506734969485686,0.6202448263880389,0.7505018752071548
42,N046,north_polar,skew_quad,116613082241.44687,"(np.float64(99.0), np.float64(54.91640738032527))",N046,116613082241.44688,"(97.50868196569236, 52.52968987133585)",116613082240.57298,116613082241.04305,1508539.3087410692,1391879.559498057,3 ** 8.0,0.6439377354277278,0.7564040132994111,0.6437905160094783,0.7562310814262293
43,N047,north_polar,skew_quad,116613082241.44687,"(np.float64(95.0), np.float64(58.52801748206219))",N047,116613082241.44688,"(94.06886449892144, 55.553276401668946)",116613082239.60277,116613082240.63237,1536906.132040363,1397182.147244558,3 ** 8.0,0.6203866614730252,0.7506734969485885,0.6202448263880999,0.7505018752071749
44,N048,north_polar,dart,116613082241.44687,"(np.float64(90.0), np.float64(62.105854670296615))",N048,116613082241.44688,"(90.0, 58.49833018544219)",116613082227.8955,116613082234.22816,1552057.7740923862,1399389.5476303604,3 ** 8.0,0.6083329935500741,0.748307136429008,0.608193914219146,0.7481360556936667
45,N050,north_polar,skew_quad,116613082241.44687,"(np.float64(76.50000000000001), np.float64(54.91640738032527))",N050,116613082241.44688,"(78.42159709829933, 53.5301834385381)",116613082241.09598,116613082241.26176,1481274.8245213984,1387592.4689579397,3 ** 8.0,0.667860648895742,0.7610851887609493,0.6677079601328492,0.7609111866601812
46,N051,north_polar,skew_quad,116613082241.44687,"(np.float64(72.0), np.float64(54.91640738032527))",N051,116613082241.44688,"(74.14126279426951, 54.438116236078905)",116613082241.5491,116613082241.46898,1456962.6684709466,1383786.7412884661,3 ** 8.0,0.6903356322054071,0.7652772595026724,0.6901778051289997,0.7651022989952415
47,N052,north_polar,skew_quad,116613082241.44687,"(np.float64(67.50000000000001), np.float64(54.91640738032527))",N052,116613082241.44688,"(69.65762170876047, 55.238682410793565)",116613082241.93275,116613082241.65594,1435853.5707316536,1380483.5609006924,3 ** 8.0,0.7107826748580875,0.7689439067390972,0.7106201731034324,0.7687681079492616
48,N053,north_polar,skew_quad,116613082241.44687,"(np.float64(80.00000000000001), np.float64(58.528017482062175))",N053,116613082241.44688,"(81.6052736015458, 56.60714255971562)",116613082240.4321,116613082240.96143,1503319.2823909724,1391553.08008253,3 ** 8.0,0.6484174329721051,0.7567589825959111,0.6482691893888938,0.7565859695683407
49,N054,north_polar,skew_quad,116613082241.44687,"(np.float64(74.99999999999999), np.float64(58.528017482062175))",N054,116613082241.44688,"(77.01800303053705, 57.57261423103951)",116613082241.15067,116613082241.27365,1473187.4233181207,1386538.3794672582,3 ** 8.0,0.6752135255920305,0.7622428297744485,0.6750591557873687,0.7620685630095255
50,N055,north_polar,skew_quad,116613082241.44687,"(np.float64(70.00000000000001), np.float64(58.528017482062175))",N055,116613082241.44688,"(72.17293566116625, 58.4314686004406)",116613082241.7573,116613082241.5626,1446871.7859411591,1382164.8427045743,3 ** 8.0,0.6999983923411252,0.7670743394291687,0.699838356128884,0.7668989680667019
51,N056,north_polar,skew_quad,116613082241.44687,"(np.float64(84.37500000000001), np.float64(62.105854670296615))",N056,116613082241.44688,"(85.40461185327953, 59.60673351334842)",116613082239.1012,116613082240.39034,1534325.3482304292,1397616.7488539282,3 ** 8.0,0.6224754366972447,0.7502067120635489,0.6223331240688302,0.7500351970402164
52,N057,north_polar,skew_quad,116613082241.44687,"(np.float64(78.74999999999999), np.float64(62.105854670296615))",N057,116613082241.44688,"(80.48297728461611, 60.63469565362359)",116613082240.29358,116613082240.87749,1496469.4898372982,1390952.826571167,3 ** 8.0,0.6543670230355972,0.757412268948559,0.6542174192351792,0.7572391065642552
53,N058,north_polar,skew_quad,116613082241.44687,"(np.float64(73.12500000000001), np.float64(62.105854670296615))",N058,116613082241.44688,"(75.23081267465017, 61.55980402887381)",116613082241.30426,116613082241.33221,1463162.1130492873,1385115.8241650884,3 ** 8.0,0.684498095985625,0.763809326064997,0.6843416035082623,0.7636347011619186
54,N060,north_polar,skew_quad,116613082241.44687,"(np.float64(110.76923076923076), np.float64(43.82963567250707))",N060,116613082241.44688,"(108.5946099358775, 43.86743818254981)",116613082241.69652,116613082241.5452,1446846.8000221774,1383893.789691612,3 ** 8.0,0.7000225694051715,0.7651588710245816,0.6998625276654808,0.7649839375835608
55,N061,north_polar,skew_quad,116613082241.44687,"(np.float64(108.75), np.float64(47.57255099833462))",N061,116613082241.44688,"(106.59219448010101, 47.15830972691515)",116613082241.61342,116613082241.50577,1454394.3549492587,1384012.8026731652,3 ** 8.0,0.6927759109385065,0.7650272827571041,0.6926175259565817,0.764852379400278
56,N062,north_polar,skew_quad,116613082241.44687,"(np.float64(106.36363636363636), np.float64(51.26628847474888))",N062,116613082241.44688,"(104.27819307035537, 50.37966662411909)",116613082241.44193,116613082241.42247,1465519.8204318562,1385185.456158619,3 ** 8.0,0.6822974460526754,0.7637325360169775,0.6821414566960105,0.7635579286699229
57,N063,north_polar,skew_quad,116613082241.44687,"(np.float64(114.23076923076923), np.float64(43.82963567250707))",N063,116613082241.44688,"(112.11811010115329, 44.6370487212525)",116613082241.83434,116613082241.61108,1433327.5016930196,1382175.2198930427,3 ** 8.0,0.7132902221853109,0.7670628212876583,0.7131271471459447,0.7668874525585113
58,N064,north_polar,skew_quad,116613082241.44687,"(np.float64(112.5), np.float64(47.57255099833462))",N064,116613082241.44688,"(110.34237829123963, 47.96849076491791)",116613082241.81361,116613082241.60059,1438075.903734265,1381787.1565905977,3 ** 8.0,0.7085875538954999,0.7674937280724724,0.7084255539974894,0.7673182608278283
59,N065,north_polar,skew_quad,116613082241.44687,"(np.float64(110.45454545454544), np.float64(51.26628847474888))",N065,116613082241.44688,"(108.27991814303348, 51.235837722773795)",116613082241.73462,116613082241.56157,1445688.02559572,1382281.9646365899,3 ** 8.0,0.7011452090458239,0.7669443552077516,0.7009849106441213,0.7667690135627565
60,N066,north_polar,skew_quad,116613082241.44687,"(np.float64(117.69230769230766), np.float64(43.82963567250707))",N066,116613082241.44688,"(115.74858925352528, 45.30442583974489)",116613082241.94804,116613082241.66881,1421722.923487716,1380705.9685040857,3 ** 8.0,0.7249819711401827,0.7686961998395833,0.7248162230900813,0.768520457681412
61,N067,north_polar,skew_quad,116613082241.44687,"(np.float64(116.25), np.float64(47.57255099833462))",N067,116613082241.44688,"(114.22356663241654, 48.67412905976134)",116613082241.98085,116613082241.68582,1424025.988036466,1379874.403989654,3 ** 8.0,0.7226388536541725,0.7696229698262073,0.7224736412962262,0.769447015786466
62,N068,north_polar,skew_quad,116613082241.44687,"(np.float64(114.54545454545452), np.float64(51.26628847474888))",N068,116613082241.44688,"(112.44388625004046, 51.98559652890182)",116613082241.98677,116613082241.68608,1428549.0880994466,1379774.2128227607,3 ** 8.0,0.7180700315255997,0.76973474495915,0.7179058637086063,0.7695587653649658
63,N070,north_polar,skew_quad,116613082241.44687,"(np.float64(103.5), np.float64(54.91640738032527))",N070,116613082241.44688,"(101.57840290170067, 53.53018343853811)",116613082241.09406,116613082241.26222,1481274.8245214857,1387592.4689577897,3 ** 8.0,0.6678606488956523,0.7610851887611169,0.6677079601327595,0.7609111866603486
64,N071,north_polar,skew_quad,116613082241.44687,"(np.float64(99.99999999999999), np.float64(58.52801748206219))",N071,116613082241.44688,"(98.39472639845424, 56.60714255971563)",116613082240.43095,116613082240.96011,1503319.282390965,1391553.0800824484,3 ** 8.0,0.6484174329721052,0.7567589825959912,0.6482691893888938,0.7565859695684208
65,N072,north_polar,skew_quad,116613082241.44687,"(np.float64(95.625), np.float64(62.105854670296615))",N072,116613082241.44688,"(94.59538814672052, 59.606733513348395)",116613082239.10413,116613082240.39119,1534325.3482304283,1397616.7488539119,3 ** 8.0,0.622475436697261,0.750206712063572,0.6223331240688464,0.7500351970402394
66,N073,north_polar,skew_quad,116613082241.44687,"(np.float64(108.0), np.float64(54.91640738032527))",N073,116613082241.44688,"(105.85873720573053, 54.438116236078905)",116613082241.54721,116613082241.469,1456962.6684710537,1383786.7412885053,3 ** 8.0,0.6903356322052945,0.7652772595026294,0.6901778051288872,0.7651022989951983
67,N074,north_polar,skew_quad,116613082241.44687,"(np.float64(104.99999999999999), np.float64(58.52801748206219))",N074,116613082241.44688,"(102.98199696946294, 57.57261423103951)",116613082241.15172,116613082241.2743,1473187.4233181728,1386538.3794672904,3 ** 8.0,0.6752135255919888,0.7622428297744175,0.6750591557873271,0.7620685630094944
68,N075,north_polar,skew_quad,116613082241.44687,"(np.float64(101.25000000000001), np.float64(62.105854670296615))",N075,116613082241.44688,"(99.51702271538394, 60.63469565362356)",116613082240.29596,116613082240.87709,1496469.4898372996,1390952.826571251,3 ** 8.0,0.6543670230356095,0.7574122689484649,0.6542174192351912,0.7572391065641612
69,N076,north_polar,skew_quad,116613082241.44687,"(np.float64(112.49999999999999), np.float64(54.91640738032527))",N076,116613082241.44688,"(110.34237829123963, 55.23868241079359)",116613082241.93158,116613082241.65694,1435853.5707317062,1380483.560900716,3 ** 8.0,0.7107826748580282,0.7689439067390773,0.7106201731033732,0.7687681079492418
70,N077,north_polar,skew_quad,116613082241.44687,"(np.float64(109.99999999999997), np.float64(58.52801748206219))",N077,116613082241.44688,"(107.82706433883381, 58.43146860044061)",116613082241.75758,116613082241.56183,1446871.7859411715,1382164.8427045918,3 ** 8.0,0.6999983923411149,0.7670743394291442,0.6998383561288738,0.7668989680666775
71,N078,north_polar,skew_quad,116613082241.44687,"(np.float64(106.87499999999999), np.float64(62.105854670296615))",N078,116613082241.44688,"(104.76918732534995, 61.559804028873785)",116613082241.30324,116613082241.333,1463162.1130492429,1385115.8241651691,3 ** 8.0,0.6844980959856606,0.7638093260649129,0.6843416035082979,0.7636347011618346
72,N080,north_polar,dart,116613082241.44687,"(np.float64(90.00000000000003), np.float64(65.65434398114112))",N080,116613082241.44688,"(90.00000000000006, 62.52521094162855)",116613082228.32755,116613082234.59557,1551340.996547996,1400436.505116462,3 ** 8.0,0.608895268595043,0.7471886952796555,0.6087560607147215,0.7470178702464512
73,N081,north_polar,skew_quad,116613082241.44687,"(np.float64(83.57142857142857), np.float64(65.65434398114114))",N081,116613082241.44688,"(84.72171842164431, 63.61794197346118)",116613082238.44931,116613082240.0676,1530375.1959163349,1397765.87871132,3 ** 8.0,0.6256930086625511,0.750046639114414,0.6255499604209767,0.7498751606875494
74,N082,north_polar,skew_quad,116613082241.44687,"(np.float64(77.14285714285717), np.float64(65.65434398114114))",N082,116613082241.44688,"(79.01596540659129, 64.61676955623399)",116613082240.22952,116613082240.81497,1487410.0723016295,1389872.0314537408,3 ** 8.0,0.6623624476824685,0.7585906878921033,0.6622110159386013,0.7584172560933178
75,N083,north_polar,skew_quad,116613082241.44687,"(np.float64(96.42857142857146), np.float64(65.65434398114112))",N083,116613082241.44688,"(95.27828157835576, 63.617941973461164)",116613082238.44844,116613082240.06656,1530375.1959162739,1397765.878711354,3 ** 8.0,0.6256930086625964,0.7500466391143708,0.6255499604210218,0.7498751606875063
76,N084,north_polar,dart,116613082241.44687,"(np.float64(90.0), np.float64(69.1776528070817))",N084,116613082241.44688,"(90.0000000000001, 66.51551105595979)",116613082228.19884,116613082234.6938,1549451.5062547296,1401162.0569736965,3 ** 8.0,0.6103812178983063,0.7464150748684347,0.610241670294779,0.7462444267031797
77,N085,north_polar,skew_quad,116613082241.44687,"(np.float64(82.50000000000003), np.float64(69.1776528070817))",N085,116613082241.44688,"(83.80076524177389, 67.5924076776305)",116613082237.57469,116613082239.62473,1524481.6632690327,1397429.5789197136,3 ** 8.0,0.6305401250837602,0.7504076889760168,0.630395968676567,0.7502361280046029
78,N086,north_polar,skew_quad,116613082241.44687,"(np.float64(102.85714285714285), np.float64(65.65434398114112))",N086,116613082241.44688,"(100.98403459340881, 64.61676955623399)",116613082240.22882,116613082240.81508,1487410.0723016427,1389872.0314537392,3 ** 8.0,0.6623624476824528,0.7585906878921057,0.6622110159385854,0.7584172560933201
79,N087,north_polar,skew_quad,116613082241.44687,"(np.float64(97.49999999999997), np.float64(69.1776528070817))",N087,116613082241.44688,"(96.19923475822627, 67.59240767763049)",116613082237.5758,116613082239.62575,1524481.6632690502,1397429.5789196612,3 ** 8.0,0.6305401250837518,0.7504076889760797,0.6303959686765586,0.7502361280046658
80,N088,north_polar,dart,116613082241.44687,"(np.float64(90.0), np.float64(72.67973644862421))",N088,116613082241.44688,"(90.0000000000001, 70.4751233618119)",116613082227.14992,116613082234.34671,1545826.633984862,1401358.0169602775,3 ** 8.0,0.6132471901258427,0.7462063383983432,0.6131069872931836,0.7460357379551897
81,N100,north_polar,skew_quad,116613082241.44687,"(np.float64(58.84615384615385), np.float64(43.82963567250707))",N100,116613082241.44688,"(60.52559645375833, 45.862036439168634)",116613082242.04288,116613082241.71877,1412111.0652109412,1379491.4499144927,3 ** 8.0,0.7348850732707984,0.7700503318981279,0.7347170611369908,0.7698742801532948
82,N101,north_polar,skew_quad,116613082241.44687,"(np.float64(55.38461538461537), np.float64(43.82963567250707))",N101,116613082241.44688,"(56.71907243891968, 46.303237957116146)",116613082242.1175,116613082241.75761,1404559.7670328321,1378537.956213787,3 ** 8.0,0.7428082016732488,0.7711159421164013,0.7426383781246257,0.7709396467478328
83,N102,north_polar,skew_quad,116613082241.44687,"(np.float64(51.92307692307692), np.float64(43.82963567250707))",N102,116613082241.44688,"(52.84922026330121, 46.62253606467192)",116613082242.17036,116613082241.78638,1399124.4981675856,1377851.634988403,3 ** 8.0,0.7485906812128967,0.7718843340580189,0.7484195356524903,0.771707863016853
84,N103,north_polar,skew_quad,116613082241.44687,"(np.float64(59.99999999999999), np.float64(47.57255099833462))",N103,116613082241.44688,"(61.777284326629704, 49.26596872686012)",116613082242.11945,116613082241.75777,1412357.4092446312,1378285.6760048107,3 ** 8.0,0.7346287376383909,0.7713982567314016,0.7344607841089801,0.7712218968190253
