,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
83,O02,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(36.46377824194512))",O02,1049517740173.022,"(-155.6939364051161, 37.71295073896499)",1049517740163.4537,1049517740174.2767,4131493.6730059604,4145688.3675410906,3 ** 9.0,0.7726547234879878,0.7673726952914803,0.7710648989540765,0.7657937391283273
84,O03,equatorial,quad,1049517740173.0219,"(np.float64(-175.0), np.float64(26.490118751439734))",O03,1049517740173.022,"(-174.0224815323884, 24.26776375849035)",1049517740167.0011,1049517740171.4064,4095027.9056857494,4168641.677217162,3 ** 9.0,0.7864768012041213,0.7589453694535502,0.7848585361810768,0.7573837534670227
85,O04,equatorial,quad,1049517740173.0219,"(np.float64(-165.0), np.float64(26.490118751439734))",O04,1049517740173.022,"(-161.92944004832287, 24.462028254889507)",1049517740166.9979,1049517740145.9913,4095027.905685741,4162093.654470497,3 ** 9.0,0.7864768012041222,0.7613352727702198,0.7848585361810777,0.759768739287194
86,O05,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(26.490118751439734))",O05,1049517740173.022,"(-153.69238816620995, 27.240729792856687)",1049517740166.9991,1049517740170.7653,4095027.9056857442,4159896.3107971884,3 ** 9.0,0.7864768012041218,0.7621397914368326,0.7848585361810773,0.7605716025655668
87,O06,equatorial,quad,1049517740173.0219,"(np.float64(-175.0), np.float64(17.308053732834633))",O06,1049517740173.022,"(-174.4504453288081, 16.330406179023736)",1049517740169.2782,1049517740174.2872,4096178.964890211,4146771.807297546,3 ** 9.0,0.786034850708443,0.7669717600516223,0.784417495048555,0.7653936288580985
88,O07,equatorial,quad,1049517740173.0219,"(np.float64(-165.0), np.float64(17.308053732834633))",O07,1049517740173.022,"(-163.41640270101672, 16.641631034742193)",1049517740169.2749,1049517740170.7676,4096178.9648902053,4161282.3978810986,3 ** 9.0,0.7860348507084427,0.7616321516842164,0.7844174950485546,0.7600650073391905
89,O08,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(17.308053732834633))",O08,1049517740173.022,"(-152.1507421306748, 16.49984964994324)",1049517740169.2745,1049517740144.8607,4096178.9648902277,4160081.561852302,3 ** 9.0,0.7860348507084338,0.7620719157983598,0.7844174950485456,0.7605038665889401
90,O10,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(36.46377824194512))",O10,1049517740173.022,"(-145.57621268005238, 39.338431207789476)",1049517740163.4569,1049517740176.3141,4131493.673005955,4132341.6167635433,3 ** 9.0,0.7726547234879922,0.7723376632971575,0.7710648989540807,0.7707484911504505
91,O11,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(36.46377824194512))",O11,1049517740173.022,"(-135.0, 39.899843455432894)",1049517740163.4553,1049517740177.0243,4131493.6730059576,4127789.189494743,3 ** 9.0,0.77265472348799,0.7740421834339806,0.7710648989540787,0.7724495040441927
92,O12,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(36.46377824194512))",O12,1049517740173.022,"(-124.42378731994766, 39.33843120778948)",1049517740163.4575,1049517740176.2878,4131493.673006075,4132341.6167634185,3 ** 9.0,0.7726547234879477,0.7723376632971848,0.7710648989540363,0.7707484911504779
93,O13,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(26.490118751439734))",O13,1049517740173.022,"(-144.59462041995957, 29.0448178424852)",1049517740167.0037,1049517740177.9431,4095027.905685738,4129752.8094646325,3 ** 9.0,0.7864768012041274,0.7733062733639093,0.7848585361810829,0.7717151081923712
94,O14,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(26.490118751439734))",O14,1049517740173.022,"(-135.0, 29.671922540371927)",1049517740167.0005,1049517740180.6664,4095027.9056857433,4119249.640842067,3 ** 9.0,0.7864768012041232,0.7772548182476363,0.7848585361810787,0.775655528498144
95,O15,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(26.490118751439734))",O15,1049517740173.022,"(-125.40537958004046, 29.0448178424852)",1049517740167.0012,1049517740177.9515,4095027.905685393,4129752.8094645054,3 ** 9.0,0.7864768012042582,0.7733062733639632,0.7848585361812135,0.7717151081924248
96,O16,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(17.308053732834633))",O16,1049517740173.022,"(-143.96794215677954, 18.834370350916853)",1049517740169.2737,1049517740174.4119,4096178.964890197,4148097.161573258,3 ** 9.0,0.786034850708445,0.7664817296257015,0.7844174950485568,0.764904606725235
97,O17,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(17.308053732834633))",O17,1049517740173.022,"(-135.0, 19.666316299327114)",1049517740169.2769,1049517740190.4204,4096178.964890206,4123005.930984274,3 ** 9.0,0.7860348507084438,0.7758392177423953,0.7844174950485556,0.7742428407511294
98,O18,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(17.308053732834633))",O18,1049517740173.022,"(-126.03205784322049, 18.834370350916856)",1049517740169.2769,1049517740174.4092,4096178.964890198,4148097.161573299,3 ** 9.0,0.7860348507084469,0.7664817296256843,0.7844174950485588,0.764904606725218
99,O20,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(36.46377824194512))",O20,1049517740173.022,"(-114.30606359488395, 37.71295073896499)",1049517740163.4558,1049517740174.2789,4131493.6730060135,4145688.3675409006,3 ** 9.0,0.7726547234879695,0.7673726952915523,0.7710648989540582,0.7657937391283991
100,O21,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(36.46377824194512))",O21,1049517740173.022,"(-104.98438586475552, 35.17985714775368)",1049517740163.4576,1049517740171.4077,4131493.6730060135,4167343.167321326,3 ** 9.0,0.7726547234879707,0.7594184054237662,0.7710648989540594,0.7578558161121969
101,O22,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(36.46377824194512))",O22,1049517740173.022,"(-96.62511572638678, 31.947296147958852)",1049517740163.4567,1049517740140.3992,4131493.6730060107,4158011.3508921955,3 ** 9.0,0.7726547234879712,0.7628309528651246,0.7710648989540598,0.7612613418510475
102,O23,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(26.490118751439734))",O23,1049517740173.022,"(-116.30761183379008, 27.240729792856705)",1049517740167.0009,1049517740170.7605,4095027.9056854807,4159896.3107968,3 ** 9.0,0.7864768012042243,0.7621397914369715,0.7848585361811795,0.7605716025657053
103,O24,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(26.490118751439734))",O24,1049517740173.022,"(-108.07055995167714, 24.462028254889507)",1049517740167.004,1049517740146.0,4095027.9056854974,4162093.654470431,3 ** 9.0,0.7864768012042203,0.7613352727702503,0.7848585361811756,0.7597687392872243
104,O25,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(26.490118751439734))",O25,1049517740173.022,"(-95.97751846761159, 24.26776375849035)",1049517740167.0017,1049517740171.3965,4095027.9056854947,4168641.6772172973,3 ** 9.0,0.7864768012042197,0.7589453694534939,0.784858536181175,0.7573837534669664
105,O26,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(17.308053732834633))",O26,1049517740173.022,"(-117.84925786932527, 16.499849649943247)",1049517740169.2754,1049517740144.8462,4096178.9648901885,4160081.561851972,3 ** 9.0,0.7860348507084496,0.7620719157984702,0.7844174950485614,0.7605038665890504
106,O27,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(17.308053732834633))",O27,1049517740173.022,"(-106.58359729898329, 16.641631034742193)",1049517740169.2773,1049517740170.7759,4096178.964889965,4161282.397881006,3 ** 9.0,0.7860348507085367,0.7616321516842564,0.7844174950486483,0.7600650073392303
107,O28,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(17.308053732834633))",O28,1049517740173.022,"(-95.54955467119191, 16.330406179023736)",1049517740169.274,1049517740174.2711,4096178.964889962,4146771.807297639,3 ** 9.0,0.7860348507085354,0.766971760051576,0.784417495048647,0.7653936288580524
108,O30,equatorial,quad,1049517740173.0219,"(np.float64(-175.0), np.float64(8.557311559978533))",O30,1049517740173.022,"(-174.69436327848038, 8.211967816674246)",1049517740170.5708,1049517740176.3164,4104024.7656547655,4133264.9710431,3 ** 9.0,0.7830323454686984,0.7719926277694305,0.7814211678031288,0.7704041655723691
109,O31,equatorial,quad,1049517740173.0219,"(np.float64(-165.0), np.float64(8.557311559978533))",O31,1049517740173.022,"(-164.27905797040773, 8.424690109071458)",1049517740170.5715,1049517740177.9427,4104024.765654767,4130677.293537103,3 ** 9.0,0.7830323454686984,0.772960165798305,0.7814211678031288,0.7713697127822516
110,O32,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(8.557311559978533))",O32,1049517740173.022,"(-153.9716959244315, 8.525644309640134)",1049517740170.5712,1049517740174.4156,4104024.7656547916,4149306.864370479,3 ** 9.0,0.7830323454686887,0.7660348694820917,0.7814211678031191,0.7644586660469412
111,O33,equatorial,quad,1049517740173.0219,"(np.float64(-175.0), np.float64(5.355997928829702e-15))",O33,1049517740173.022,"(-174.77361665104823, 2.3374217969595424e-15)",1049517740171.0105,1049517740177.0276,4107587.84244072,4128653.7280337918,3 ** 9.0,0.7816744710170623,0.7737180490897095,0.7800660873318451,0.7721260366430168
112,O34,equatorial,quad,1049517740173.0219,"(np.float64(-165.0), np.float64(5.355997928829702e-15))",O34,1049517740173.022,"(-164.5616628441972, 2.40339672283798e-15)",1049517740171.0094,1049517740180.6742,4107587.8424407206,4120000.2818702846,3 ** 9.0,0.7816744710170613,0.7769716210795115,0.7800660873318441,0.7753729140402417
113,O35,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(5.355997928829702e-15))",O35,1049517740173.022,"(-154.58511830684918, 2.449433940545453e-15)",1049517740171.0092,1049517740190.4298,4107587.842440747,4123701.2617595564,3 ** 9.0,0.781674471017051,0.7755775986925497,0.7800660873318338,0.7739817600120859
114,O36,equatorial,quad,1049517740173.0219,"(np.float64(-175.0), np.float64(-8.557311559978539))",O36,1049517740173.022,"(-174.69436327848038, -8.211967816674242)",1049517740170.5819,1049517740176.2975,4104024.76565314,4133264.9710431285,3 ** 9.0,0.783032345469327,0.771992627769406,0.781421167803756,0.7704041655723446
115,O37,equatorial,quad,1049517740173.0219,"(np.float64(-165.0), np.float64(-8.557311559978539))",O37,1049517740173.022,"(-164.27905797040773, -8.424690109071454)",1049517740170.5784,1049517740177.9418,4104024.765653138,4130677.293537107,3 ** 9.0,0.783032345469325,0.772960165798303,0.7814211678037541,0.7713697127822496
116,O38,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(-8.557311559978539))",O38,1049517740173.022,"(-153.9716959244315, -8.525644309640128)",1049517740170.5787,1049517740174.4135,4104024.7656531497,4149306.8643703978,3 ** 9.0,0.7830323454693208,0.76603486948212,0.7814211678037499,0.7644586660469695
117,O40,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(8.557311559978533))",O40,1049517740173.022,"(-143.35012008840704, 8.29941398673463)",1049517740170.5697,1049517740122.4727,4104024.7656553425,4120506.043818098,3 ** 9.0,0.7830323454684773,0.7767808975866214,0.7814211678029082,0.7751825829826107
118,O41,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(8.557311559978533))",O41,1049517740173.022,"(-135.0, 9.799696986952567)",1049517740170.5673,1049517740219.9468,4104024.7656553322,4176748.157422793,3 ** 9.0,0.7830323454684796,0.7560022161378814,0.7814211678029103,0.7544466560223019
119,O42,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(8.557311559978533))",O42,1049517740173.022,"(-126.64987991159299, 8.299413986734637)",1049517740170.5697,1049517740122.4827,4104024.7656523692,4120506.0438180375,3 ** 9.0,0.7830323454696119,0.7767808975866516,0.7814211678040404,0.7751825829826408
120,O43,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(5.355997928829702e-15))",O43,1049517740173.022,"(-144.7567377804485, 2.4766455382522228e-15)",1049517740171.0093,1049517740219.9479,4107587.842441351,4177779.2462426694,3 ** 9.0,0.7816744710168212,0.7556290948240224,0.7800660873316045,0.7540743024477717
121,O44,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(5.355997928829702e-15))",O44,1049517740173.022,"(-135.0, 0.0)",1049517740171.0089,1049517739628.6141,4107587.842441344,3755646.669496532,3 ** 9.0,0.7816744710168236,0.9350400074468944,0.780066087331607,0.9331160568152856
122,O45,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(5.355997928829702e-15))",O45,1049517740173.022,"(-125.24326221955151, 2.476645538252222e-15)",1049517740171.009,1049517740219.9935,4107587.842438274,4177779.246242612,3 ** 9.0,0.7816744710179923,0.7556290948240759,0.7800660873327732,0.7540743024478251
123,O46,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(-8.557311559978539))",O46,1049517740173.022,"(-143.35012008840704, -8.29941398673463)",1049517740170.5806,1049517740122.4735,4104024.7656531716,4120506.0438181,3 ** 9.0,0.7830323454693139,0.7767808975866213,0.7814211678037429,0.7751825829826107
124,O47,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(-8.557311559978539))",O47,1049517740173.022,"(-135.0, -9.799696986952561)",1049517740170.5787,1049517740219.9706,4104024.7656531814,4176748.1574227083,3 ** 9.0,0.7830323454693088,0.7560022161379293,0.7814211678037378,0.7544466560223496
125,O48,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(-8.557311559978539))",O48,1049517740173.022,"(-126.64987991159299, -8.299413986734626)",1049517740170.5797,1049517740122.486,4104024.7656528996,4120506.0438182275,3 ** 9.0,0.783032345469417,0.7767808975865823,0.7814211678038459,0.7751825829825718
126,O50,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(8.557311559978533))",O50,1049517740173.022,"(-116.02830407556856, 8.525644309640137)",1049517740170.5696,1049517740174.4042,4104024.76565258,4149306.864370471,3 ** 9.0,0.7830323454695314,0.7660348694820862,0.78142116780396,0.7644586660469359
127,O51,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(8.557311559978533))",O51,1049517740173.022,"(-105.72094202959227, 8.42469010907146)",1049517740170.571,1049517740177.9463,4104024.7656536214,4130677.293537197,3 ** 9.0,0.7830323454691351,0.7729601657982724,0.7814211678035646,0.7713697127822192
128,O52,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(8.557311559978533))",O52,1049517740173.022,"(-95.30563672151962, 8.211967816674246)",1049517740170.5696,1049517740176.2926,4104024.765653626,4133264.9710431523,3 ** 9.0,0.7830323454691321,0.7719926277693936,0.7814211678035616,0.7704041655723322
129,O53,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(5.355997928829702e-15))",O53,1049517740173.022,"(-115.41488169315086, 2.4494339405454544e-15)",1049517740171.0078,1049517740190.4152,4107587.84243854,4123701.261759584,3 ** 9.0,0.7816744710178901,0.7755775986925286,0.7800660873326711,0.7739817600120649
130,O54,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(5.355997928829702e-15))",O54,1049517740173.022,"(-105.43833715580281, 2.4033967228379793e-15)",1049517740171.0099,1049517740180.6742,4107587.8424396487,4120000.2818703637,3 ** 9.0,0.7816744710174697,0.7769716210794816,0.7800660873322517,0.7753729140402119
131,O55,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(5.355997928829702e-15))",O55,1049517740173.022,"(-95.22638334895176, 2.3374217969595424e-15)",1049517740171.0083,1049517740177.0479,4107587.8424396506,4128653.7280338923,3 ** 9.0,0.7816744710174678,0.7737180490896868,0.7800660873322498,0.7721260366429941
132,O56,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(-8.557311559978539))",O56,1049517740173.022,"(-116.02830407556856, -8.525644309640136)",1049517740170.5762,1049517740174.4319,4104024.7656529895,4149306.864370338,3 ** 9.0,0.78303234546938,0.7660348694821554,0.781421167803809,0.7644586660470049
133,O57,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(-8.557311559978539))",O57,1049517740173.022,"(-105.72094202959227, -8.424690109071456)",1049517740170.58,1049517740177.9572,4104024.7656528107,4130677.2935371087,3 ** 9.0,0.7830323454694511,0.7729601657983135,0.7814211678038799,0.7713697127822601
134,O58,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(-8.557311559978539))",O58,1049517740173.022,"(-95.30563672151963, -8.211967816674242)",1049517740170.5808,1049517740176.3058,4104024.7656528046,4133264.9710430484,3 ** 9.0,0.7830323454694541,0.771992627769442,0.7814211678038829,0.7704041655723806
135,O60,equatorial,quad,1049517740173.0219,"(np.float64(-175.0), np.float64(-17.308053732834622))",O60,1049517740173.022,"(-174.4504453288081, -16.33040617902373)",1049517740169.2822,1049517740174.2734,4096178.9648908167,4146771.807297629,3 ** 9.0,0.7860348507082136,0.7669717600515815,0.7844174950483259,0.7653936288580577
136,O61,equatorial,quad,1049517740173.0219,"(np.float64(-165.0), np.float64(-17.308053732834622))",O61,1049517740173.022,"(-163.41640270101672, -16.641631034742186)",1049517740169.2782,1049517740170.7622,4096178.9648908074,4161282.3978810837,3 ** 9.0,0.7860348507082141,0.761632151684218,0.7844174950483265,0.760065007339192
137,O62,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(-17.308053732834622))",O62,1049517740173.022,"(-152.1507421306748, -16.499849649943226)",1049517740169.2798,1049517740144.8682,4096178.9648908232,4160081.5618519303,3 ** 9.0,0.7860348507082092,0.7620719157985013,0.7844174950483215,0.7605038665890813
138,O63,equatorial,quad,1049517740173.0219,"(np.float64(-175.0), np.float64(-26.490118751439727))",O63,1049517740173.022,"(-174.0224815323884, -24.267763758490343)",1049517740166.9949,1049517740171.3973,4095027.9056849885,4168641.6772171403,3 ** 9.0,0.7864768012044089,0.7589453694535516,0.7848585361813638,0.7573837534670241
139,O64,equatorial,quad,1049517740173.0219,"(np.float64(-165.0), np.float64(-26.490118751439727))",O64,1049517740173.022,"(-161.92944004832287, -24.46202825488948)",1049517740166.9921,1049517740146.0165,4095027.905684975,4162093.6544705057,3 ** 9.0,0.786476801204412,0.7613352727702349,0.7848585361813669,0.759768739287209
140,O65,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(-26.490118751439727))",O65,1049517740173.022,"(-153.69238816620995, -27.240729792856673)",1049517740166.9905,1049517740170.757,4095027.905684979,4159896.3107969332,3 ** 9.0,0.7864768012044092,0.7621397914369201,0.7848585361813641,0.7605716025656541
141,O66,equatorial,quad,1049517740173.0219,"(np.float64(-175.0), np.float64(-36.463778241945114))",O66,1049517740173.022,"(-173.37488427361322, -31.94729614795881)",1049517740163.4695,1049517740140.4043,4131493.673004952,4158011.350891917,3 ** 9.0,0.7726547234883767,0.7628309528652304,0.7710648989544644,0.7612613418511531
142,O67,equatorial,quad,1049517740173.0219,"(np.float64(-165.0), np.float64(-36.463778241945114))",O67,1049517740173.022,"(-165.01561413524448, -35.17985714775366)",1049517740163.4663,1049517740171.3989,4131493.6730049406,4167343.1673214394,3 ** 9.0,0.7726547234883785,0.7594184054237184,0.7710648989544663,0.7578558161121495
143,O68,equatorial,quad,1049517740173.0219,"(np.float64(-155.0), np.float64(-36.463778241945114))",O68,1049517740173.022,"(-155.6939364051161, -37.71295073896498)",1049517740163.4688,1049517740174.271,4131493.6730049457,4145688.3675408084,3 ** 9.0,0.7726547234883784,0.7673726952915807,0.7710648989544661,0.7657937391284275
144,O70,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(-17.308053732834622))",O70,1049517740173.022,"(-143.96794215677954, -18.83437035091685)",1049517740169.2803,1049517740174.4314,4096178.9648908195,4148097.1615731963,3 ** 9.0,0.786034850708211,0.7664817296257386,0.7844174950483234,0.764904606725272
145,O71,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(-17.308053732834622))",O71,1049517740173.022,"(-135.0, -19.666316299327104)",1049517740169.2809,1049517740190.416,4096178.964890824,4123005.930984325,3 ** 9.0,0.7860348507082097,0.775839217742373,0.7844174950483219,0.7742428407511072
146,O72,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(-17.308053732834622))",O72,1049517740173.022,"(-126.03205784322049, -18.83437035091685)",1049517740169.2792,1049517740174.4105,4096178.964890499,4148097.161573162,3 ** 9.0,0.7860348507083331,0.766481729625736,0.7844174950484453,0.7649046067252696
147,O73,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(-26.490118751439727))",O73,1049517740173.022,"(-144.59462041995957, -29.04481784248519)",1049517740166.9924,1049517740177.9589,4095027.9056849782,4129752.8094644216,3 ** 9.0,0.786476801204411,0.7733062733639999,0.7848585361813659,0.7717151081924616
148,O74,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(-26.490118751439727))",O74,1049517740173.022,"(-135.0, -29.671922540371906)",1049517740166.9901,1049517740180.6621,4095027.905684982,4119249.640842116,3 ** 9.0,0.7864768012044078,0.7772548182476147,0.7848585361813627,0.7756555284981222
149,O75,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(-26.490118751439727))",O75,1049517740173.022,"(-125.40537958004046, -29.04481784248519)",1049517740166.9913,1049517740177.9424,4095027.9056849773,4129752.809464487,3 ** 9.0,0.7864768012044105,0.7733062733639633,0.7848585361813655,0.7717151081924252
150,O76,equatorial,quad,1049517740173.0219,"(np.float64(-145.0), np.float64(-36.463778241945114))",O76,1049517740173.022,"(-145.57621268005238, -39.33843120778947)",1049517740163.4626,1049517740176.2904,4131493.673004941,4132341.6167635093,3 ** 9.0,0.7726547234883756,0.7723376632971527,0.7710648989544633,0.7707484911504459
151,O77,equatorial,quad,1049517740173.0219,"(np.float64(-135.0), np.float64(-36.463778241945114))",O77,1049517740173.022,"(-135.0, -39.89984345543288)",1049517740163.4662,1049517740177.0206,4131493.6730049457,4127789.1894948715,3 ** 9.0,0.7726547234883764,0.7740421834339296,0.7710648989544642,0.7724495040441418
152,O78,equatorial,quad,1049517740173.0219,"(np.float64(-124.99999999999999), np.float64(-36.463778241945114))",O78,1049517740173.022,"(-124.42378731994766, -39.33843120778947)",1049517740163.4622,1049517740176.2772,4131493.673007988,4132341.616763574,3 ** 9.0,0.7726547234872356,0.7723376632971188,0.7710648989533258,0.770748491150412
153,O80,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(-17.308053732834622))",O80,1049517740173.022,"(-117.84925786932527, -16.49984964994324)",1049517740169.2802,1049517740144.8694,4096178.964890652,4160081.561851976,3 ** 9.0,0.7860348507082752,0.7620719157984854,0.7844174950483875,0.7605038665890657
154,O81,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(-17.308053732834622))",O81,1049517740173.022,"(-106.58359729898329, -16.641631034742186)",1049517740169.2812,1049517740170.7821,4096178.964890611,4161282.397881109,3 ** 9.0,0.7860348507082917,0.7616321516842233,0.7844174950484041,0.7600650073391974
155,O82,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(-17.308053732834622))",O82,1049517740173.022,"(-95.54955467119193, -16.33040617902373)",1049517740169.2808,1049517740174.2816,4096178.964890609,4146771.8072977117,3 ** 9.0,0.7860348507082922,0.7669717600515569,0.7844174950484043,0.7653936288580332
156,O83,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(-26.490118751439727))",O83,1049517740173.022,"(-116.30761183379008, -27.240729792856673)",1049517740166.9926,1049517740170.7488,4095027.9056849973,4159896.3107970017,3 ** 9.0,0.7864768012044038,0.762139791436889,0.7848585361813587,0.7605716025656231
157,O84,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(-26.490118751439727))",O84,1049517740173.022,"(-108.07055995167714, -24.462028254889496)",1049517740166.9933,1049517740145.9912,4095027.9056849824,4162093.6544703795,3 ** 9.0,0.7864768012044101,0.7613352727702629,0.784858536181365,0.7597687392872369
158,O85,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(-26.490118751439727))",O85,1049517740173.022,"(-95.9775184676116, -24.267763758490343)",1049517740166.993,1049517740171.4014,4095027.905684979,4168641.6772174323,3 ** 9.0,0.7864768012044111,0.7589453694534483,0.784858536181366,0.7573837534669209
159,O86,equatorial,quad,1049517740173.0219,"(np.float64(-115.0), np.float64(-36.463778241945114))",O86,1049517740173.022,"(-114.30606359488397, -37.71295073896498)",1049517740163.4637,1049517740174.279,4131493.6730080238,4145688.36754093,3 ** 9.0,0.7726547234872234,0.7673726952915415,0.7710648989533134,0.7657937391283883
160,O87,equatorial,quad,1049517740173.0219,"(np.float64(-105.00000000000001), np.float64(-36.463778241945114))",O87,1049517740173.022,"(-104.98438586475552, -35.17985714775366)",1049517740163.4647,1049517740171.3881,4131493.6730069583,4167343.167321513,3 ** 9.0,0.7726547234876227,0.7594184054236839,0.771064898953712,0.7578558161121148
161,O88,equatorial,quad,1049517740173.0219,"(np.float64(-95.0), np.float64(-36.463778241945114))",O88,1049517740173.022,"(-96.62511572638678, -31.94729614795881)",1049517740163.4688,1049517740140.3705,4131493.6730069495,4158011.3508921647,3 ** 9.0,0.7726547234876289,0.762830952865115,0.7710648989537181,0.7612613418510381
162,P00,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(36.46377824194512))",P00,1049517740173.022,"(-83.37488427361325, 31.947296147958827)",1049517740163.4581,1049517740140.3895,4131493.6730060126,4158011.3508923138,3 ** 9.0,0.7726547234879716,0.7628309528650742,0.77106489895406,0.7612613418509971
163,P01,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(36.46377824194512))",P01,1049517740173.022,"(-75.01561413524452, 35.17985714775367)",1049517740163.4553,1049517740171.3877,4131493.673006031,4167343.1673215455,3 ** 9.0,0.7726547234879624,0.7594184054236717,0.7710648989540512,0.7578558161121028
164,P02,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(36.46377824194512))",P02,1049517740173.022,"(-65.69393640511606, 37.71295073896499)",1049517740163.4564,1049517740174.3043,4131493.6730061662,4145688.3675410976,3 ** 9.0,0.7726547234879129,0.767372695291498,0.7710648989540015,0.7657937391283448
165,P03,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(26.490118751439734))",P03,1049517740173.022,"(-84.02248153238843, 24.26776375849035)",1049517740167.0017,1049517740171.4021,4095027.9056854984,4168641.677217399,3 ** 9.0,0.7864768012042181,0.758945369453461,0.7848585361811735,0.7573837534669337
166,P04,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(26.490118751439734))",P04,1049517740173.022,"(-71.92944004832289, 24.462028254889496)",1049517740167.0004,1049517740145.9888,4095027.905685386,4162093.654470505,3 ** 9.0,0.7864768012042603,0.7613352727702151,0.7848585361812155,0.7597687392871892
167,P05,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(26.490118751439734))",P05,1049517740173.022,"(-63.692388166209916, 27.240729792856687)",1049517740167.0048,1049517740170.7781,4095027.9056854555,4159896.310796778,3 ** 9.0,0.786476801204237,0.7621397914369923,0.7848585361811922,0.7605716025657261
