,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
21,O11,equatorial,quad,5313183559625.924,"(np.float64(-101.25), np.float64(30.111251718648248))",O11,5313183559625.925,"(-104.01776723274007, 27.34272685558858)",5313183559556.934,5313183559499.873,9191022.82035136,9230985.848741775,2 ** 15.0,0.7903819166260535,0.7835532454665786,0.7821487716613056,0.775391232493162
22,O12,equatorial,quad,5313183559625.924,"(np.float64(-123.74999999999999), np.float64(9.636338620241146))",O12,5313183559625.925,"(-125.5841884969893, 9.332163924622398)",5313183559601.462,5313183559365.57,9191385.987034008,9059104.99273308,2 ** 15.0,0.7903194593039621,0.8135684493553769,0.7820869649362504,0.8050937780083404
23,O13,equatorial,quad,5313183559625.924,"(np.float64(-101.25), np.float64(9.636338620241146))",O13,5313183559625.925,"(-101.8915690579053, 9.39271177579726)",5313183559601.461,5313183559653.467,9191385.9870329,9321976.39062574,2 ** 15.0,0.7903194593041525,0.7683315850866569,0.7820869649364389,0.760328131075296
24,O20,equatorial,quad,5313183559625.924,"(np.float64(-168.75), np.float64(-9.636338620241146))",O20,5313183559625.925,"(-168.1084309420947, -9.392711775797261)",5313183559601.381,5313183559653.502,9191385.987041404,9321976.39062573,2 ** 15.0,0.7903194593026781,0.7683315850866634,0.7820869649349799,0.7603281310753025
25,O21,equatorial,quad,5313183559625.924,"(np.float64(-146.25), np.float64(-9.636338620241146))",O21,5313183559625.925,"(-144.41581150301073, -9.332163924622392)",5313183559601.413,5313183559365.372,9191385.98704218,9059104.992733095,2 ** 15.0,0.7903194593025494,0.813568449355344,0.7820869649348526,0.8050937780083081
26,O22,equatorial,quad,5313183559625.924,"(np.float64(-168.75), np.float64(-30.111251718648248))",O22,5313183559625.925,"(-165.98223276725997, -27.342726855588563)",5313183559557.042,5313183559499.792,9191022.820349589,9230985.848741625,2 ** 15.0,0.7903819166263744,0.7835532454665922,0.782148771661623,0.7753912324931758
27,O23,equatorial,quad,5313183559625.924,"(np.float64(-146.25), np.float64(-30.111251718648248))",O23,5313183559625.925,"(-146.12244136555924, -32.72989141363312)",5313183559557.045,5313183559653.334,9191022.820348183,9319575.525870755,2 ** 15.0,0.7903819166266165,0.7687275039402279,0.7821487716618627,0.7607199257741425
28,O30,equatorial,quad,5313183559625.924,"(np.float64(-123.74999999999999), np.float64(-9.636338620241146))",O30,5313183559625.925,"(-125.5841884969893, -9.332163924622398)",5313183559601.418,5313183559365.447,9191385.987036724,9059104.992733033,2 ** 15.0,0.7903194593034885,0.8135684493553664,0.7820869649357818,0.8050937780083302
29,O31,equatorial,quad,5313183559625.924,"(np.float64(-101.25), np.float64(-9.636338620241146))",O31,5313183559625.925,"(-101.8915690579053, -9.39271177579726)",5313183559601.428,5313183559653.329,9191385.987035275,9321976.390625622,2 ** 15.0,0.7903194593037391,0.7683315850866563,0.7820869649360298,0.7603281310752956
30,O32,equatorial,quad,5313183559625.924,"(np.float64(-123.74999999999999), np.float64(-30.111251718648248))",O32,5313183559625.925,"(-123.87755863444077, -32.72989141363312)",5313183559557.058,5313183559653.333,9191022.820348194,9319575.52587073,2 ** 15.0,0.7903819166266165,0.7687275039402321,0.7821487716618627,0.7607199257741467
31,O33,equatorial,quad,5313183559625.924,"(np.float64(-101.25), np.float64(-30.111251718648248))",O33,5313183559625.925,"(-104.01776723274007, -27.34272685558858)",5313183559557.052,5313183559499.8955,9191022.820348896,9230985.848741835,2 ** 15.0,0.7903819166264948,0.7835532454665718,0.7821487716617423,0.7753912324931552
32,P00,equatorial,quad,5313183559625.924,"(np.float64(-78.75), np.float64(30.111251718648248))",P00,5313183559625.925,"(-75.98223276725997, 27.342726855588563)",5313183559556.93,5313183559499.771,9191022.820351332,9230985.848741665,2 ** 15.0,0.7903819166260576,0.7835532454665822,0.7821487716613097,0.7753912324931658
33,P01,equatorial,quad,5313183559625.924,"(np.float64(-56.24999999999999), np.float64(30.111251718648248))",P01,5313183559625.925,"(-56.12244136555922, 32.72989141363312)",5313183559556.943,5313183559653.415,9191022.820345944,9319575.525870452,2 ** 15.0,0.7903819166269865,0.7687275039402898,0.782148771662229,0.7607199257742037
34,P02,equatorial,quad,5313183559625.924,"(np.float64(-78.75), np.float64(9.636338620241146))",P02,5313183559625.925,"(-78.10843094209471, 9.392711775797261)",5313183559601.456,5313183559653.34,9191385.987032687,9321976.39062568,2 ** 15.0,0.7903194593041883,0.7683315850866482,0.7820869649364743,0.7603281310752877
35,P03,equatorial,quad,5313183559625.924,"(np.float64(-56.24999999999999), np.float64(9.636338620241146))",P03,5313183559625.925,"(-54.41581150301072, 9.332163924622392)",5313183559601.423,5313183559365.497,9191385.987032952,9059104.992733061,2 ** 15.0,0.7903194593041379,0.8135684493553692,0.7820869649364244,0.8050937780083328
36,P10,equatorial,quad,5313183559625.924,"(np.float64(-33.74999999999999), np.float64(30.111251718648248))",P10,5313183559625.925,"(-33.877558634440774, 32.72989141363312)",5313183559556.972,5313183559653.296,9191022.820348648,9319575.525870472,2 ** 15.0,0.7903819166265256,0.7687275039402691,0.7821487716617728,0.7607199257741835
37,P11,equatorial,quad,5313183559625.924,"(np.float64(-11.250000000000004), np.float64(30.111251718648248))",P11,5313183559625.925,"(-14.017767232740045, 27.342726855588563)",5313183559556.959,5313183559499.832,9191022.820347356,9230985.848742,2 ** 15.0,0.790381916626746,0.7835532454665343,0.7821487716619909,0.7753912324931181
38,P12,equatorial,quad,5313183559625.924,"(np.float64(-33.74999999999999), np.float64(9.636338620241146))",P12,5313183559625.925,"(-35.58418849698928, 9.332163924622392)",5313183559601.462,5313183559365.5,9191385.98703251,9059104.992733084,2 ** 15.0,0.7903194593042197,0.8135684493553655,0.7820869649365052,0.8050937780083292
39,P13,equatorial,quad,5313183559625.924,"(np.float64(-11.250000000000004), np.float64(9.636338620241146))",P13,5313183559625.925,"(-11.891569057905308, 9.392711775797261)",5313183559601.462,5313183559653.437,9191385.987033026,9321976.390626,2 ** 15.0,0.790319459304131,0.7683315850866095,0.7820869649364174,0.7603281310752492
40,P20,equatorial,quad,5313183559625.924,"(np.float64(-78.75), np.float64(-9.636338620241146))",P20,5313183559625.925,"(-78.10843094209471, -9.392711775797261)",5313183559601.41,5313183559653.383,9191385.98703524,9321976.390625723,2 ** 15.0,0.7903194593037427,0.7683315850866475,0.7820869649360334,0.7603281310752869
41,P21,equatorial,quad,5313183559625.924,"(np.float64(-56.24999999999999), np.float64(-9.636338620241146))",P21,5313183559625.925,"(-54.41581150301072, -9.332163924622392)",5313183559601.384,5313183559365.3125,9191385.987031274,9059104.992733013,2 ** 15.0,0.7903194593044206,0.8135684493553496,0.7820869649367044,0.8050937780083136
42,P22,equatorial,quad,5313183559625.924,"(np.float64(-78.75), np.float64(-30.111251718648248))",P22,5313183559625.925,"(-75.98223276725997, -27.342726855588563)",5313183559557.053,5313183559499.827,9191022.820349135,9230985.84874173,2 ** 15.0,0.790381916626454,0.7835532454665793,0.7821487716617018,0.7753912324931628
43,P23,equatorial,quad,5313183559625.924,"(np.float64(-56.24999999999999), np.float64(-30.111251718648248))",P23,5313183559625.925,"(-56.12244136555922, -32.72989141363312)",5313183559557.035,5313183559653.504,9191022.820349738,9319575.525870455,2 ** 15.0,0.7903819166263476,0.768727503940302,0.7821487716615966,0.7607199257742157
44,P30,equatorial,quad,5313183559625.924,"(np.float64(-33.74999999999999), np.float64(-9.636338620241146))",P30,5313183559625.925,"(-35.58418849698928, -9.332163924622392)",5313183559601.419,5313183559365.416,9191385.987032821,9059104.992733017,2 ** 15.0,0.7903194593041597,0.8135684493553648,0.782086964936446,0.8050937780083286
45,P31,equatorial,quad,5313183559625.924,"(np.float64(-11.250000000000004), np.float64(-9.636338620241146))",P31,5313183559625.925,"(-11.891569057905308, -9.392711775797261)",5313183559601.417,5313183559653.409,9191385.98703105,9321976.390625827,2 ** 15.0,0.7903194593044641,0.768331585086634,0.7820869649367471,0.7603281310752735
46,P32,equatorial,quad,5313183559625.924,"(np.float64(-33.74999999999999), np.float64(-30.111251718648248))",P32,5313183559625.925,"(-33.877558634440774, -32.72989141363312)",5313183559557.064,5313183559653.413,9191022.820349298,9319575.525870485,2 ** 15.0,0.7903819166264275,0.768727503940284,0.7821487716616755,0.7607199257741979
47,P33,equatorial,quad,5313183559625.924,"(np.float64(-11.250000000000004), np.float64(-30.111251718648248))",P33,5313183559625.925,"(-14.017767232740045, -27.342726855588563)",5313183559557.051,5313183559499.838,9191022.820349963,9230985.848742323,2 ** 15.0,0.7903819166263112,0.7835532454664803,0.7821487716615605,0.775391232493065
48,Q00,equatorial,quad,5313183559625.924,"(np.float64(11.25), np.float64(30.111251718648248))",Q00,5313183559625.925,"(14.017767232740045, 27.342726855588563)",5313183559556.944,5313183559499.805,9191022.820347264,9230985.848742114,2 ** 15.0,0.7903819166267595,0.783553245466511,0.7821487716620042,0.7753912324930953
49,Q01,equatorial,quad,5313183559625.924,"(np.float64(33.74999999999999), np.float64(30.111251718648248))",Q01,5313183559625.925,"(33.877558634440774, 32.72989141363312)",5313183559556.958,5313183559653.313,9191022.820347559,9319575.525870413,2 ** 15.0,0.790381916626711,0.7687275039402814,0.7821487716619562,0.7607199257741957
50,Q02,equatorial,quad,5313183559625.924,"(np.float64(11.25), np.float64(9.636338620241146))",Q02,5313183559625.925,"(11.891569057905308, 9.392711775797261)",5313183559601.46,5313183559653.321,9191385.987032365,9321976.39062589,2 ** 15.0,0.7903194593042443,0.768331585086611,0.7820869649365297,0.7603281310752508
51,Q03,equatorial,quad,5313183559625.924,"(np.float64(33.74999999999999), np.float64(9.636338620241146))",Q03,5313183559625.925,"(35.58418849698928, 9.332163924622392)",5313183559601.447,5313183559365.502,9191385.987033071,9059104.992732968,2 ** 15.0,0.790319459304121,0.8135684493553865,0.7820869649364076,0.80509377800835
52,Q10,equatorial,quad,5313183559625.924,"(np.float64(56.25), np.float64(30.111251718648248))",Q10,5313183559625.925,"(56.12244136555922, 32.72989141363312)",5313183559556.953,5313183559653.298,9191022.820346212,9319575.525870506,2 ** 15.0,0.7903819166269418,0.7687275039402639,0.7821487716621847,0.7607199257741782
53,Q11,equatorial,quad,5313183559625.924,"(np.float64(78.74999999999999), np.float64(30.111251718648248))",Q11,5313183559625.925,"(75.98223276725997, 27.342726855588563)",5313183559556.967,5313183559499.913,9191022.820351357,9230985.848741757,2 ** 15.0,0.7903819166260591,0.7835532454665876,0.7821487716613111,0.7753912324931709
54,Q12,equatorial,quad,5313183559625.924,"(np.float64(56.25), np.float64(9.636338620241146))",Q12,5313183559625.925,"(54.41581150301072, 9.332163924622392)",5313183559601.452,5313183559365.485,9191385.987032235,9059104.992733054,2 ** 15.0,0.7903194593042655,0.8135684493553688,0.7820869649365507,0.8050937780083324
55,Q13,equatorial,quad,5313183559625.924,"(np.float64(78.74999999999999), np.float64(9.636338620241146))",Q13,5313183559625.925,"(78.10843094209471, 9.392711775797261)",5313183559601.44,5313183559653.391,9191385.987032695,9321976.390625795,2 ** 15.0,0.7903194593041847,0.7683315850866366,0.7820869649364707,0.760328131075276
56,Q20,equatorial,quad,5313183559625.924,"(np.float64(11.25), np.float64(-9.636338620241146))",Q20,5313183559625.925,"(11.891569057905308, -9.392711775797261)",5313183559601.414,5313183559653.429,9191385.987031192,9321976.390625993,2 ** 15.0,0.7903194593044393,0.7683315850866096,0.7820869649367226,0.7603281310752493
57,Q21,equatorial,quad,5313183559625.924,"(np.float64(33.74999999999999), np.float64(-9.636338620241146))",Q21,5313183559625.925,"(35.58418849698928, -9.332163924622392)",5313183559601.414,5313183559365.377,9191385.987033064,9059104.992733167,2 ** 15.0,0.7903194593041174,0.8135684493553317,0.7820869649364041,0.805093778008296
58,Q22,equatorial,quad,5313183559625.924,"(np.float64(11.25), np.float64(-30.111251718648248))",Q22,5313183559625.925,"(14.017767232740045, -27.342726855588563)",5313183559557.0625,5313183559499.841,9191022.82034932,9230985.848741949,2 ** 15.0,0.7903819166264234,0.7835532454665445,0.7821487716616715,0.7753912324931282
59,Q23,equatorial,quad,5313183559625.924,"(np.float64(33.74999999999999), np.float64(-30.111251718648248))",Q23,5313183559625.925,"(33.877558634440774, -32.72989141363312)",5313183559557.073,5313183559653.466,9191022.820349727,9319575.525870537,2 ** 15.0,0.7903819166263552,0.7687275039402829,0.7821487716616039,0.7607199257741968
60,Q30,equatorial,quad,5313183559625.924,"(np.float64(56.25), np.float64(-9.636338620241146))",Q30,5313183559625.925,"(54.41581150301072, -9.332163924622392)",5313183559601.472,5313183559365.454,9191385.987031555,9059104.992732996,2 ** 15.0,0.7903194593043854,0.8135684493553743,0.7820869649366693,0.8050937780083379
61,Q31,equatorial,quad,5313183559625.924,"(np.float64(78.74999999999999), np.float64(-9.636338620241146))",Q31,5313183559625.925,"(78.10843094209471, -9.392711775797261)",5313183559601.418,5313183559653.367,9191385.987035256,9321976.390625782,2 ** 15.0,0.7903194593037409,0.7683315850866353,0.7820869649360316,0.760328131075275
62,Q32,equatorial,quad,5313183559625.924,"(np.float64(56.25), np.float64(-30.111251718648248))",Q32,5313183559625.925,"(56.12244136555922, -32.72989141363312)",5313183559557.049,5313183559653.448,9191022.820349252,9319575.525870662,2 ** 15.0,0.7903819166264332,0.7687275039402599,0.7821487716616813,0.760719925774174
63,Q33,equatorial,quad,5313183559625.924,"(np.float64(78.74999999999999), np.float64(-30.111251718648248))",Q33,5313183559625.925,"(75.98223276725997, -27.342726855588563)",5313183559557.078,5313183559499.739,9191022.820349066,9230985.848741883,2 ** 15.0,0.7903819166264696,0.7835532454665406,0.7821487716617171,0.7753912324931247
64,R00,equatorial,quad,5313183559625.924,"(np.float64(101.24999999999999), np.float64(30.111251718648248))",R00,5313183559625.925,"(104.01776723274007, 27.34272685558858)",5313183559556.935,5313183559499.784,9191022.820351372,9230985.848741714,2 ** 15.0,0.7903819166260516,0.7835532454665759,0.7821487716613038,0.7753912324931594
65,R01,equatorial,quad,5313183559625.924,"(np.float64(123.74999999999999), np.float64(30.111251718648248))",R01,5313183559625.925,"(123.87755863444077, 32.72989141363312)",5313183559556.964,5313183559653.384,9191022.820352506,9319575.525870655,2 ** 15.0,0.7903819166258609,0.7687275039402517,0.7821487716611151,0.760719925774166
66,R02,equatorial,quad,5313183559625.924,"(np.float64(101.24999999999999), np.float64(9.636338620241146))",R02,5313183559625.925,"(101.8915690579053, 9.39271177579726)",5313183559601.439,5313183559653.378,9191385.987032922,9321976.390625762,2 ** 15.0,0.7903194593041456,0.7683315850866403,0.782086964936432,0.7603281310752797
67,R03,equatorial,quad,5313183559625.924,"(np.float64(123.74999999999999), np.float64(9.636338620241146))",R03,5313183559625.925,"(125.5841884969893, 9.332163924622398)",5313183559601.455,5313183559365.452,9191385.98703353,9059104.99273296,2 ** 15.0,0.7903194593040433,0.8135684493553803,0.7820869649363309,0.8050937780083439
68,R10,equatorial,quad,5313183559625.924,"(np.float64(146.25), np.float64(30.111251718648248))",R10,5313183559625.925,"(146.12244136555924, 32.72989141363312)",5313183559556.973,5313183559653.333,9191022.820357999,9319575.525870595,2 ** 15.0,0.7903819166249175,0.7687275039402541,0.7821487716601815,0.7607199257741685
69,R11,equatorial,quad,5313183559625.924,"(np.float64(168.74999999999997), np.float64(30.111251718648248))",R11,5313183559625.925,"(165.98223276725997, 27.342726855588563)",5313183559556.968,5313183559499.795,9191022.820356924,9230985.848741572,2 ** 15.0,0.7903819166251016,0.7835532454666014,0.7821487716603637,0.7753912324931848
70,R12,equatorial,quad,5313183559625.924,"(np.float64(146.25), np.float64(9.636338620241146))",R12,5313183559625.925,"(144.41581150301073, 9.332163924622392)",5313183559601.486,5313183559365.401,9191385.987032114,9059104.992733125,2 ** 15.0,0.7903194593042915,0.8135684493553432,0.7820869649365763,0.8050937780083073
71,R13,equatorial,quad,5313183559625.924,"(np.float64(168.74999999999997), np.float64(9.636338620241146))",R13,5313183559625.925,"(168.1084309420947, 9.392711775797261)",5313183559601.489,5313183559653.405,9191385.987030948,9321976.390625618,2 ** 15.0,0.7903194593044925,0.7683315850866679,0.7820869649367752,0.760328131075307
72,R20,equatorial,quad,5313183559625.924,"(np.float64(101.24999999999999), np.float64(-9.636338620241146))",R20,5313183559625.925,"(101.8915690579053, -9.39271177579726)",5313183559601.424,5313183559653.437,9191385.98703529,9321976.390625753,2 ** 15.0,0.790319459303736,0.7683315850866502,0.7820869649360267,0.7603281310752895
73,R21,equatorial,quad,5313183559625.924,"(np.float64(123.74999999999999), np.float64(-9.636338620241146))",R21,5313183559625.925,"(125.5841884969893, -9.332163924622398)",5313183559601.44,5313183559365.448,9191385.98703652,9059104.992733128,2 ** 15.0,0.7903194593035268,0.8135684493553496,0.7820869649358196,0.8050937780083135
74,R22,equatorial,quad,5313183559625.924,"(np.float64(101.24999999999999), np.float64(-30.111251718648248))",R22,5313183559625.925,"(104.01776723274007, -27.34272685558858)",5313183559557.095,5313183559499.831,9191022.82034888,9230985.84874195,2 ** 15.0,0.7903819166265041,0.7835532454665427,0.7821487716617512,0.7753912324931266
75,R23,equatorial,quad,5313183559625.924,"(np.float64(123.74999999999999), np.float64(-30.111251718648248))",R23,5313183559625.925,"(123.87755863444077, -32.72989141363312)",5313183559557.022,5313183559653.487,9191022.82034771,9319575.525870508,2 ** 15.0,0.7903819166266945,0.768727503940291,0.7821487716619401,0.7607199257742048
76,R30,equatorial,quad,5313183559625.924,"(np.float64(146.25), np.float64(-9.636338620241146))",R30,5313183559625.925,"(144.41581150301073, -9.332163924622392)",5313183559601.482,5313183559365.438,9191385.987042366,9059104.992733015,2 ** 15.0,0.7903194593025278,0.8135684493553685,0.782086964934831,0.8050937780083322
77,R31,equatorial,quad,5313183559625.924,"(np.float64(168.74999999999997), np.float64(-9.636338620241146))",R31,5313183559625.925,"(168.1084309420947, -9.392711775797261)",5313183559601.466,5313183559653.395,9191385.987041367,9321976.390625678,2 ** 15.0,0.7903194593026971,0.7683315850866564,0.7820869649349986,0.7603281310752957
78,R32,equatorial,quad,5313183559625.924,"(np.float64(146.25), np.float64(-30.111251718648248))",R32,5313183559625.925,"(146.12244136555924, -32.72989141363312)",5313183559557.024,5313183559653.332,9191022.820348382,9319575.525870688,2 ** 15.0,0.7903819166265792,0.7687275039402387,0.7821487716618258,0.7607199257741531
79,R33,equatorial,quad,5313183559625.924,"(np.float64(168.74999999999997), np.float64(-30.111251718648248))",R33,5313183559625.925,"(165.98223276725997, -27.342726855588563)",5313183559556.952,5313183559499.854,9191022.820349619,9230985.848741757,2 ** 15.0,0.7903819166263556,0.7835532454665788,0.7821487716616047,0.7753912324931622
80,S00,south_polar,dart,5313183559625.924,"(np.float64(-179.99999999999997), np.float64(-54.46234938186776))",S00,5313183559625.925,"(-180.0, -49.79034745255765)",5313183559391.435,5313183559499.889,9865420.23020252,9231664.943400722,2 ** 15.0,0.6860148320828059,0.7834379710808694,0.6788688442489255,0.775277158882304
81,S01,south_polar,skew_quad,5313183559625.924,"(np.float64(-150.0), np.float64(-54.46234938186776))",S01,5313183559625.925,"(-151.77728432662968, -55.860772196245534)",5313183559681.97,5313183559653.217,9670867.351234676,9320598.40813907,2 ** 15.0,0.7138941635111636,0.7685587863211089,0.7064577659745106,0.7605529656302229
82,S02,south_polar,skew_quad,5313183559625.924,"(np.float64(150.00000000000003), np.float64(-54.462349381867774))",S02,5313183559625.925,"(151.77728432662965, -55.860772196245534)",5313183559682.125,5313183559653.335,9670867.351233568,9320598.408139365,2 ** 15.0,0.713894163511348,0.7685587863210775,0.7064577659746928,0.7605529656301916
83,S03,south_polar,dart,5313183559625.924,"(np.float64(-180.0), np.float64(-78.3350454509881))",S03,5313183559625.925,"(179.99999999999997, -76.85828595674963)",5313183559087.316,5313183559358.529,9238664.29627939,9059644.228329899,2 ** 15.0,0.78225133160376,0.8134716040475105,0.7741028802337137,0.8049979415057754
84,S10,south_polar,skew_quad,5313183559625.924,"(np.float64(-119.99999999999999), np.float64(-54.46234938186776))",S10,5313183559625.925,"(-118.22271567337035, -55.860772196245534)",5313183559682.089,5313183559653.2705,9670867.351239068,9320598.408139082,2 ** 15.0,0.7138941635105313,0.7685587863211149,0.7064577659738845,0.7605529656302288
85,S11,south_polar,dart,5313183559625.924,"(np.float64(-90.0), np.float64(-54.46234938186776))",S11,5313183559625.925,"(-90.00000000000001, -49.790347452557654)",5313183559391.461,5313183559499.875,9865420.230202965,9231664.943401061,2 ** 15.0,0.6860148320827473,0.78343797108081,0.6788688442488673,0.7752771588822452
