,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
1888,O31200,equatorial,quad,83018493119.15506,"(np.float64(-111.09375), np.float64(-10.854294464723141))",O31200,83018493119.15508,"(-112.27635589500186, -10.714995834119485)",83018493118.76929,83018493119.4569,1154864.198000081,1165630.6881855968,2 ** 12.0,0.7822091182699576,0.7678259125228163,0.7820818055879482,0.7677009408573662
1889,O31201,equatorial,quad,83018493119.15506,"(np.float64(-108.28125), np.float64(-10.854294464723141))",O31201,83018493119.15508,"(-109.3278184600196, -10.687431003993238)",83018493118.76927,83018493119.63849,1154864.1980000834,1163849.2686057286,2 ** 12.0,0.7822091182699543,0.7701782221626912,0.7820818055879449,0.7700528676343437
1890,O31202,equatorial,quad,83018493119.15506,"(np.float64(-111.09375), np.float64(-13.30538509465279))",O31202,83018493119.15508,"(-112.6410721308194, -13.020686876783895)",83018493118.71835,83018493118.80206,1154228.1845681814,1169975.428822422,2 ** 12.0,0.7830713959017556,0.7621338096174071,0.7829439428750795,0.7620097644009985
1891,O31203,equatorial,quad,83018493119.15506,"(np.float64(-108.28125), np.float64(-13.30538509465279))",O31203,83018493119.15508,"(-109.62349098394701, -13.005003862168088)",83018493118.71838,83018493119.21628,1154228.1845681844,1167194.9575912836,2 ** 12.0,0.7830713959017517,0.7657692179973015,0.7829439428750756,0.7656445810803096
1892,O31210,equatorial,quad,83018493119.15506,"(np.float64(-105.46874999999999), np.float64(-10.854294464723141))",O31210,83018493119.15508,"(-106.38312780677771, -10.64431158310931)",83018493118.76958,83018493119.69191,1154864.1980000837,1162779.989965753,2 ** 12.0,0.782209118269957,0.7715953669121367,0.7820818055879475,0.7714697817287192
1893,O31211,equatorial,quad,83018493119.15506,"(np.float64(-102.65625), np.float64(-10.854294464723141))",O31211,83018493119.15508,"(-103.43535075384995, -10.588307265440429)",83018493118.76936,83018493119.68643,1154864.1980000809,1162250.6472812835,2 ** 12.0,0.7822091182699586,0.7722983673787388,0.7820818055879492,0.7721726677746724
1894,O31212,equatorial,quad,83018493119.15506,"(np.float64(-105.46874999999999), np.float64(-13.30538509465279))",O31212,83018493119.15508,"(-106.6188636341356, -12.965336467084656)",83018493118.71872,83018493119.41078,1154228.1845681844,1165380.4774055902,2 ** 12.0,0.7830713959017548,0.7681556570966374,0.7829439428750788,0.7680306317618231
1895,O31213,equatorial,quad,83018493119.15506,"(np.float64(-102.65625), np.float64(-13.30538509465279))",O31213,83018493119.15508,"(-103.61818233406186, -12.90650092123235)",83018493118.71829,83018493119.49461,1154228.1845681816,1164284.9911748993,2 ** 12.0,0.7830713959017546,0.7696018663006208,0.7829439428750786,0.7694766055801937
1896,O31220,equatorial,quad,83018493119.15506,"(np.float64(-111.09375), np.float64(-15.78090540604075))",O31220,83018493119.15508,"(-113.07957004467615, -15.282571956133465)",83018493118.65971,83018493118.07845,1153579.697161437,1175004.9563748264,2 ** 12.0,0.7839520540367124,0.7556232512387471,0.7838244576737516,0.755500265683534
1897,O31221,equatorial,quad,83018493119.15506,"(np.float64(-108.28125), np.float64(-15.78090540604075))",O31221,83018493119.15508,"(-109.98007385732629, -15.288989296019803)",83018493118.65974,83018493118.74187,1153579.69716144,1171087.610058601,2 ** 12.0,0.7839520540367086,0.7606869009177368,0.7838244576737479,0.7605630912007912
1898,O31222,equatorial,quad,83018493119.15506,"(np.float64(-111.09375), np.float64(-18.286284863709454))",O31222,83018493119.15508,"(-113.59221609442555, -17.49392716956608)",83018493118.5888,83018493117.31177,1152992.5734814398,1180673.827079355,2 ** 12.0,0.7847506610972459,0.7483845931485853,0.7846229347526671,0.7482627857603802
1899,O31223,equatorial,quad,83018493119.15506,"(np.float64(-108.28125), np.float64(-18.286284863709454))",O31223,83018493119.15508,"(-110.3984913701616, -17.534024213449637)",83018493118.58884,83018493118.22952,1152992.573481443,1175490.7854111723,2 ** 12.0,0.7847506610972417,0.754998783811255,0.784622934752663,0.7548758998946203
1900,O31230,equatorial,quad,83018493119.15506,"(np.float64(-105.46874999999999), np.float64(-15.78090540604075))",O31230,83018493119.15508,"(-106.90378536139123, -15.260276424490508)",83018493118.66008,83018493119.09204,1153579.69716144,1168420.305783631,2 ** 12.0,0.7839520540367119,0.7641639020039167,0.783824457673751,0.764039526368825
1901,O31231,equatorial,quad,83018493119.15506,"(np.float64(-102.65625), np.float64(-15.78090540604075))",O31231,83018493119.15508,"(-103.8395092807003, -15.204198424901023)",83018493118.65974,83018493119.2749,1153579.6971614372,1166673.0398775842,2 ** 12.0,0.7839520540367124,0.7664545135395909,0.7838244576737515,0.7663297650836111
1902,O31232,equatorial,quad,83018493119.15506,"(np.float64(-105.46874999999999), np.float64(-18.286284863709454))",O31232,83018493119.15508,"(-107.2389960987979, -17.52485999476071)",83018493118.5893,83018493118.74373,1152992.5734814429,1171872.453912499,2 ** 12.0,0.7847506610972464,0.7596683250237166,0.7846229347526678,0.7595446810906077
1903,O31233,equatorial,quad,83018493119.15506,"(np.float64(-102.65625), np.float64(-18.286284863709454))",O31233,83018493119.15508,"(-104.10039559048842, -17.477989684849565)",83018493118.58879,83018493119.032,1152992.5734814398,1169395.6495116935,2 ** 12.0,0.7847506610972457,0.76288971965408,0.784622934752667,0.7627655514054386
1904,O31300,equatorial,quad,83018493119.15506,"(np.float64(-99.84374999999999), np.float64(-10.854294464723141))",O31300,83018493119.15508,"(-100.47895368783041, -10.521019897158732)",83018493118.76933,83018493119.65514,1154864.198000081,1162160.6452080258,2 ** 12.0,0.7822091182699581,0.7724179913667865,0.7820818055879486,0.77229227229267
1905,O31301,equatorial,quad,83018493119.15506,"(np.float64(-97.03125), np.float64(-10.854294464723141))",O31301,83018493119.15508,"(-97.5092517583035, -10.443421688996699)",83018493118.76884,83018493119.61163,1154864.1980000809,1162453.6753321912,2 ** 12.0,0.7822091182699538,0.7720286197867242,0.7820818055879443,0.7719029640868884
1906,O31302,equatorial,quad,83018493119.15506,"(np.float64(-99.84374999999999), np.float64(-13.30538509465279))",O31302,83018493119.15508,"(-100.61442647273523, -12.831442272464358)",83018493118.71825,83018493119.52069,1154228.1845681814,1163759.2992761908,2 ** 12.0,0.7830713959017546,0.7702973105277017,0.7829439428750785,0.7701719366164824
1907,O31303,equatorial,quad,83018493119.15506,"(np.float64(-97.03125), np.float64(-13.30538509465279))",O31303,83018493119.15508,"(-97.60182484056709, -12.741999215498081)",83018493118.71815,83018493119.51625,1154228.1845681816,1163714.3892632418,2 ** 12.0,0.7830713959017533,0.7703567662326612,0.7829439428750773,0.7702313826444067
1908,O31310,equatorial,quad,83018493119.15506,"(np.float64(-94.21875), np.float64(-10.854294464723141))",O31310,83018493119.15508,"(-94.52206492959905, -10.356092860398643)",83018493118.76952,83018493119.56352,1154864.198000084,1163102.7360445943,2 ** 12.0,0.7822091182699561,0.7711672107039665,0.7820818055879466,0.771041695207432
1909,O31311,equatorial,quad,83018493119.15506,"(np.float64(-91.40625000000001), np.float64(-10.854294464723141))",O31311,83018493119.15508,"(-91.5134908910473, -10.259356331585256)",83018493118.76932,83018493119.51648,1154864.1980000807,1164101.7175715826,2 ** 12.0,0.7822091182699586,0.7698442142127742,0.7820818055879492,0.7697189140476999
1910,O31312,equatorial,quad,83018493119.15506,"(np.float64(-94.21875), np.float64(-13.30538509465279))",O31312,83018493119.15508,"(-94.57538930809373, -12.639322979782406)",83018493118.7187,83018493119.49559,1154228.1845681847,1164100.6729011624,2 ** 12.0,0.7830713959017543,0.7698455959381619,0.7829439428750783,0.7697202955481975
1911,O31313,equatorial,quad,83018493119.15506,"(np.float64(-91.40625000000001), np.float64(-13.30538509465279))",O31313,83018493119.15508,"(-91.53060642142749, -12.524116948647396)",83018493118.71837,83018493119.46613,1154228.1845681814,1164896.1348759453,2 ** 12.0,0.7830713959017557,0.7687945600668975,0.7829439428750795,0.7686694307439694
1912,O31320,equatorial,quad,83018493119.15506,"(np.float64(-99.84374999999999), np.float64(-15.78090540604075))",O31320,83018493119.15508,"(-100.77860888923526, -15.125571146589621)",83018493118.65976,83018493119.36665,1153579.697161437,1165643.004958523,2 ** 12.0,0.7839520540367129,0.7678096861346458,0.783824457673752,0.7676847171102096
1913,O31321,equatorial,quad,83018493119.15506,"(np.float64(-97.03125), np.float64(-15.78090540604075))",O31321,83018493119.15508,"(-97.7141065780614, -15.02745626346289)",83018493118.65941,83018493119.40549,1153579.6971614372,1165205.066575959,2 ** 12.0,0.7839520540367093,0.7683869519426277,0.7838244576737484,0.7682618889621678
1914,O31322,equatorial,quad,83018493119.15506,"(np.float64(-99.84374999999999), np.float64(-18.286284863709454))",O31322,83018493119.15508,"(-100.9724021457937, -17.400668860094235)",83018493118.58884,83018493119.19466,1152992.57348144,1167798.6915617671,2 ** 12.0,0.7847506610972459,0.7649776408401849,0.7846229347526672,0.7648531327606211
1915,O31323,equatorial,quad,83018493119.15506,"(np.float64(-97.03125), np.float64(-18.286284863709454))",O31323,83018493119.15508,"(-97.8467682643797, -17.297574577134434)",83018493118.58844,83018493119.28212,1152992.5734814396,1166917.1575463219,2 ** 12.0,0.7847506610972427,0.7661338643543254,0.784622934752664,0.7660091680873404
1916,O31330,equatorial,quad,83018493119.15506,"(np.float64(-94.21875), np.float64(-15.78090540604075))",O31330,83018493119.15508,"(-94.6401024154054, -14.91182304589782)",83018493118.66016,83018493119.41573,1153579.6971614398,1165284.5689831078,2 ** 12.0,0.783952054036713,0.7682821079758169,0.783824457673752,0.7681570620598047
1917,O31331,equatorial,quad,83018493119.15506,"(np.float64(-91.40625000000001), np.float64(-15.78090540604075))",O31331,83018493119.15508,"(-91.55138495052407, -14.77993050222884)",83018493118.65977,83018493119.40926,1153579.6971614372,1165841.7400163766,2 ** 12.0,0.7839520540367128,0.7675479392932849,0.7838244576737519,0.7674230128708734
1918,O31332,equatorial,quad,83018493119.15506,"(np.float64(-94.21875), np.float64(-18.286284863709454))",O31332,83018493119.15508,"(-94.71661321563136, -17.17177034992073)",83018493118.58932,83018493119.32689,1152992.5734814429,1166649.1928400423,2 ** 12.0,0.7847506610972467,0.7664858474774262,0.784622934752668,0.7663610939215214
1919,O31333,equatorial,quad,83018493119.15506,"(np.float64(-91.40625000000001), np.float64(-18.286284863709454))",O31333,83018493119.15508,"(-91.57596243892336, -17.025269082371977)",83018493118.58884,83018493119.34299,1152992.5734814398,1166935.7328284683,2 ** 12.0,0.7847506610972461,0.766109473912421,0.7846229347526674,0.7659847816152344
1920,O32000,equatorial,quad,83018493119.15506,"(np.float64(-133.59374999999997), np.float64(-20.827530899612825))",O32000,83018493119.15508,"(-133.69292151990072, -23.539381345446138)",83018493118.50996,83018493120.91978,1152564.0267578023,1156203.3324776012,2 ** 12.0,0.7853343420702166,0.7803982316355167,0.7852065207254797,0.7802712136941671
1921,O32001,equatorial,quad,83018493119.15506,"(np.float64(-130.78125), np.float64(-20.827530899612825))",O32001,83018493119.15508,"(-131.086324648602, -23.423182995486684)",83018493118.50989,83018493120.76364,1152564.0267577958,1157152.8813146781,2 ** 12.0,0.7853343420702248,0.7791179821429643,0.7852065207254879,0.7789911725755557
1922,O32002,equatorial,quad,83018493119.15506,"(np.float64(-133.59374999999997), np.float64(-23.41139492948263))",O32002,83018493119.15508,"(-133.67005983113725, -26.355235930039452)",83018493118.4154,83018493120.5616,1152421.9537232856,1156615.9969505083,2 ** 12.0,0.7855279893880306,0.7798414605420001,0.7854001365251756,0.7797145332209461
1923,O32003,equatorial,quad,83018493119.15506,"(np.float64(-130.78125), np.float64(-23.41139492948263))",O32003,83018493119.15508,"(-131.01681206294919, -26.247742312627793)",83018493118.4154,83018493120.46425,1152421.9537232795,1157333.5285484788,2 ** 12.0,0.7855279893880388,0.778874777358851,0.7854001365251838,0.778748007375555
1924,O32010,equatorial,quad,83018493119.15506,"(np.float64(-127.96875), np.float64(-20.827530899612825))",O32010,83018493119.15508,"(-128.5021853430528, -23.19231064658055)",83018493118.50987,83018493120.4579,1152564.026757807,1159023.917206463,2 ** 12.0,0.7853343420702094,0.7766045205230732,0.7852065207254724,0.7764781200477257
1925,O32011,equatorial,quad,83018493119.15506,"(np.float64(-125.15624999999999), np.float64(-20.827530899612825))",O32011,83018493119.15508,"(-125.95474930073655, -22.84974712972229)",83018493118.50978,83018493120.01746,1152564.0267578047,1161765.39018633,2 ** 12.0,0.7853343420702117,0.7729436638120294,0.7852065207254747,0.7728178591792463
1926,O32012,equatorial,quad,83018493119.15506,"(np.float64(-127.96875), np.float64(-23.41139492948263))",O32012,83018493119.15508,"(-128.38328445935122, -26.03399371866305)",83018493118.41539,83018493120.27261,1152421.953723274,1158751.743456656,2 ** 12.0,0.7855279893880462,0.7769693893375881,0.7854001365251914,0.7768429294760406
1927,O32013,equatorial,quad,83018493119.15506,"(np.float64(-125.15624999999999), np.float64(-23.41139492948263))",O32013,83018493119.15508,"(-125.78204389312526, -25.716420191413395)",83018493118.41537,83018493119.99525,1152421.9537232576,1160839.4477317806,2 ** 12.0,0.7855279893880684,0.7741772311133837,0.7854001365252133,0.7740512257046724
1928,O32020,equatorial,quad,83018493119.15506,"(np.float64(-133.59374999999997), np.float64(-26.045586657299673))",O32020,83018493119.15508,"(-133.64346123885514, -29.186004860793823)",83018493118.30917,83018493120.29631,1152735.4737388147,1157153.9126764557,2 ** 12.0,0.785100753023265,0.7791165932962818,0.784972969697579,0.7789897839549232
1929,O32021,equatorial,quad,83018493119.15506,"(np.float64(-130.78125), np.float64(-26.045586657299673))",O32021,83018493119.15508,"(-130.93640814147528, -29.085023258421213)",83018493118.30917,83018493120.23293,1152735.473738809,1157703.3696387208,2 ** 12.0,0.7851007530232726,0.7783772165955742,0.7849729696975867,0.7782505275954757
1930,O32022,equatorial,quad,83018493119.15506,"(np.float64(-133.59374999999997), np.float64(-28.739057651275818))",O32022,83018493119.15508,"(-133.6126201815523, -32.03369461836326)",83018493118.19254,83018493120.09474,1153730.3900225272,1157826.3846358107,2 ** 12.0,0.783747277831692,0.7782118256761865,0.7836197147981923,0.7780851635951831
1931,O32023,equatorial,quad,83018493119.15506,"(np.float64(-130.78125), np.float64(-28.739057651275818))",O32023,83018493119.15508,"(-130.8435078242808, -31.93752888873575)",83018493118.19261,83018493120.05208,1153730.3900225214,1158251.1180633132,2 ** 12.0,0.7837472778317006,0.7776411860841655,0.7836197147982008,0.7775146168806999
1932,O32030,equatorial,quad,83018493119.15506,"(np.float64(-127.96875), np.float64(-26.045586657299673))",O32030,83018493119.15508,"(-128.24727703651885, -28.884111550094687)",83018493118.30925,83018493120.1091,1152735.4737388082,1158791.902041205,2 ** 12.0,0.7851007530232746,0.7769155376475927,0.7849729696975886,0.7767890865509689
1933,O32031,equatorial,quad,83018493119.15506,"(np.float64(-125.15624999999999), np.float64(-26.045586657299673))",O32031,83018493119.15508,"(-125.58752120390568, -28.58533627436114)",83018493118.30922,83018493119.92627,1152735.4737388014,1160400.050897129,2 ** 12.0,0.7851007530232836,0.7747636416856989,0.7849729696975976,0.7746375408325586
1934,O32032,equatorial,quad,83018493119.15506,"(np.float64(-127.96875), np.float64(-28.739057651275818))",O32032,83018493119.15508,"(-128.09120063898484, -31.746124562536917)",83018493118.19247,83018493119.96834,1153730.3900225372,1159094.0830543824,2 ** 12.0,0.7837472778316777,0.77651049973767,0.7836197147981779,0.7763841145651853
1935,O32033,equatorial,quad,83018493119.15506,"(np.float64(-125.15624999999999), np.float64(-28.739057651275818))",O32033,83018493119.15508,"(-125.3664548486934, -31.4613059009598)",83018493118.19264,83018493119.84595,1153730.390022539,1160342.9868006322,2 ** 12.0,0.7837472778316769,0.7748398472118279,0.7836197147981772,0.7747137339554447
1936,O32100,equatorial,quad,83018493119.15506,"(np.float64(-122.34374999999999), np.float64(-20.827530899612825))",O32100,83018493119.15508,"(-123.4572281301689, -22.39980783074422)",83018493118.51001,83018493119.45714,1152564.0267578044,1165312.2802878928,2 ** 12.0,0.7853343420702141,0.7682455686778948,0.7852065207254771,0.7681205287090341
1937,O32101,equatorial,quad,83018493119.15506,"(np.float64(-119.53125), np.float64(-20.827530899612825))",O32101,83018493119.15508,"(-121.02148811864708, -21.847965476935485)",83018493118.51001,83018493118.80243,1152564.0267578072,1169596.6483788595,2 ** 12.0,0.7853343420702104,0.7626275321813466,0.7852065207254734,0.7625034066064478
1938,O32102,equatorial,quad,83018493119.15506,"(np.float64(-122.34374999999999), np.float64(-23.41139492948263))",O32102,83018493119.15508,"(-123.22482759030153, -25.298552429328417)",83018493118.41539,83018493119.63779,1152421.9537232565,1163555.662642888,2 ** 12.0,0.7855279893880701,0.7705669572372021,0.7854001365252151,0.770441539438172
1939,O32103,equatorial,quad,83018493119.15506,"(np.float64(-119.53125), np.float64(-23.41139492948263))",O32103,83018493119.15508,"(-120.72228666525785, -24.784894484878183)",83018493118.41536,83018493119.21686,1152421.9537232595,1166855.4637869797,2 ** 12.0,0.7855279893880657,0.7662148802622555,0.7854001365252106,0.7660901708090876
1940,O32110,equatorial,quad,83018493119.15506,"(np.float64(-116.71875000000001), np.float64(-20.827530899612825))",O32110,83018493119.15508,"(-118.6578255758998, -21.200639810095872)",83018493118.51068,83018493118.0786,1152564.0267578098,1174558.5673960329,2 ** 12.0,0.7853343420702132,0.7561977070323409,0.7852065207254763,0.7560746279784636
1941,O32111,equatorial,quad,83018493119.15506,"(np.float64(-113.90625), np.float64(-20.827530899612825))",O32111,83018493119.15508,"(-116.3748344555858, -20.4649678468499)",83018493118.51027,83018493117.31052,1152564.026757822,1180155.0697270466,2 ** 12.0,0.7853343420701928,0.7490426682551132,0.7852065207254558,0.7489207537583296
1942,O32112,equatorial,quad,83018493119.15506,"(np.float64(-116.71875000000001), np.float64(-23.41139492948263))",O32112,83018493119.15508,"(-118.283794305706, -24.18076918474661)",83018493118.41603,83018493118.74168,1152421.9537232632,1170696.1625354993,2 ** 12.0,0.7855279893880669,0.7611956901245278,0.785400136525212,0.761071797596839
1943,O32113,equatorial,quad,83018493119.15506,"(np.float64(-113.90625), np.float64(-23.41139492948263))",O32113,83018493119.15508,"(-115.91732397426503, -23.49214674024423)",83018493118.41557,83018493118.22966,1152421.9537232094,1175042.9308848286,2 ** 12.0,0.785527989388136,0.7555744122431963,0.785400136525281,0.7554514346370385
1944,O32120,equatorial,quad,83018493119.15506,"(np.float64(-122.34374999999999), np.float64(-26.045586657299673))",O32120,83018493119.15508,"(-122.96788419153103, -28.191708761383428)",83018493118.3092,83018493119.69193,1152735.473738802,1162501.6998717654,2 ** 12.0,0.7851007530232827,0.7719648339828209,0.7849729696975968,0.7718391886647891
1945,O32121,equatorial,quad,83018493119.15506,"(np.float64(-119.53125), np.float64(-26.045586657299673))",O32121,83018493119.15508,"(-120.39817678810707, -27.70708606581318)",83018493118.30919,83018493119.4117,1152735.4737388047,1165067.2727130288,2 ** 12.0,0.7851007530232789,0.7685687187299428,0.7849729696975928,0.768443626165045
1946,O32122,equatorial,quad,83018493119.15506,"(np.float64(-122.34374999999999), np.float64(-28.739057651275818))",O32122,83018493119.15508,"(-122.67938405983436, -31.085736362732234)",83018493118.19249,83018493119.68579,1153730.3900225388,1161981.0829827792,2 ** 12.0,0.7837472778316756,0.7726567350297519,0.7836197147981759,0.7725309770976172
1947,O32123,equatorial,quad,83018493119.15506,"(np.float64(-119.53125), np.float64(-28.739057651275818))",O32123,83018493119.15508,"(-120.03925544418654, -30.62283665314788)",83018493118.19247,83018493119.49518,1153730.3900225414,1163988.9805954813,2 ** 12.0,0.7837472778316722,0.769993346400597,0.7836197147981723,0.7698680219627058
1948,O32130,equatorial,quad,83018493119.15506,"(np.float64(-116.71875000000001), np.float64(-26.045586657299673))",O32130,83018493119.15508,"(-117.8871066606987, -27.136049776758675)",83018493118.30989,83018493119.09258,1152735.473738808,1168067.2824100317,2 ** 12.0,0.785100753023281,0.764625876221495,0.784972969697595,0.7645014253952872
1949,O32131,equatorial,quad,83018493119.15506,"(np.float64(-113.90625), np.float64(-26.045586657299673))",O32131,83018493119.15508,"(-115.44216560906884, -26.483770347441368)",83018493118.30946,83018493118.74313,1152735.473738792,1171475.793237647,2 ** 12.0,0.785100753023299,0.760182858174694,0.7849729696976129,0.7600591304959552
1950,O32132,equatorial,quad,83018493119.15506,"(np.float64(-116.71875000000001), np.float64(-28.739057651275818))",O32132,83018493119.15508,"(-117.45433222246159, -30.076684025531602)",83018493118.19327,83018493119.27504,1153730.390022544,1166346.722478273,2 ** 12.0,0.7837472778316761,0.7668834467648965,0.7836197147981764,0.766758628495566
1951,O32133,equatorial,quad,83018493119.15506,"(np.float64(-113.90625), np.float64(-28.739057651275818))",O32133,83018493119.15508,"(-114.93176710517763, -29.451898894091734)",83018493118.19283,83018493119.03201,1153730.3900225568,1169035.9146057745,2 ** 12.0,0.7837472778316547,0.7633593036643579,0.7836197147981547,0.7632350589860272
1952,O32200,equatorial,quad,83018493119.15506,"(np.float64(-133.59374999999997), np.float64(-31.502386239845062))",O32200,83018493119.15508,"(-133.57690524265502, -34.900405780308276)",83018493118.05775,83018493119.9373,1155712.3848778158,1158648.4372665226,2 ** 12.0,0.7810614000952688,0.7771079461618114,0.7809342742163486,0.7769814637486979
1953,O32201,equatorial,quad,83018493119.15506,"(np.float64(-130.78125), np.float64(-31.502386239845062))",O32201,83018493119.15508,"(-130.7361677217877, -34.80768090098634)",83018493118.05774,83018493119.90799,1155712.3848778103,1158978.9694313777,2 ** 12.0,0.7810614000952762,0.7766647585776655,0.7809342742163562,0.7765383482979479
1954,O32202,equatorial,quad,83018493119.15506,"(np.float64(-133.59374999999997), np.float64(-34.34831431511334))",O32202,83018493119.15508,"(-133.5355202882651, -37.788358790215995)",83018493117.90791,83018493119.8095,1159102.7906361062,1159640.0063210095,2 ** 12.0,0.7764988329304428,0.7757795567485454,0.7763724496568557,0.7756532905446465
1955,O32203,equatorial,quad,83018493119.15506,"(np.float64(-130.78125), np.float64(-34.34831431511334))",O32203,83018493119.15508,"(-130.61197508459102, -37.69790512455605)",83018493117.90797,83018493119.79019,1159102.7906361006,1159898.5527298527,2 ** 12.0,0.7764988329304509,0.7754337460505943,0.7763724496568638,0.7753075361309888
1956,O32210,equatorial,quad,83018493119.15506,"(np.float64(-127.96875), np.float64(-31.502386239845062))",O32210,83018493119.15508,"(-127.9116560362105, -34.623076811049145)",83018493118.05759,83018493119.85022,1155712.3848777972,1159635.9364064275,2 ** 12.0,0.7810614000952923,0.7757850021856736,0.7809342742163723,0.775658735095473
1957,O32211,equatorial,quad,83018493119.15506,"(np.float64(-125.15624999999999), np.float64(-31.502386239845062))",O32211,83018493119.15508,"(-125.11376140163769, -34.34825866478254)",83018493118.05782,83018493119.76575,1155712.3848777781,1160611.5460585929,2 ** 12.0,0.7810614000953203,0.7744813011676395,0.7809342742164003,0.7743552462683599
1958,O32212,equatorial,quad,83018493119.15506,"(np.float64(-127.96875), np.float64(-34.34831431511334))",O32212,83018493119.15508,"(-127.70454240905497, -37.5177936496867)",83018493117.90787,83018493119.74995,1159102.7906361015,1160413.0797444333,2 ** 12.0,0.7764988329304485,0.7747462440509304,0.7763724496568615,0.774620146029437
1959,O32213,equatorial,quad,83018493119.15506,"(np.float64(-125.15624999999999), np.float64(-34.34831431511334))",O32213,83018493119.15508,"(-124.82353801180625, -37.249591948721196)",83018493117.90793,83018493119.69025,1159102.7906360996,1161178.6913298985,2 ** 12.0,0.7764988329304517,0.7737249384419409,0.7763724496568647,0.7735990066485738
1960,O32220,equatorial,quad,83018493119.15506,"(np.float64(-133.59374999999997), np.float64(-37.29251889521557))",O32220,83018493119.15508,"(-133.48745053445526, -40.699918855092754)",83018493117.73947,83018493119.70676,1164495.6248890671,1160825.7950193307,2 ** 12.0,0.7693234806289907,0.7741954417350999,0.7691982652187341,0.7740694333624207
1961,O32221,equatorial,quad,83018493119.15506,"(np.float64(-130.78125), np.float64(-37.29251889521557))",O32221,83018493119.15508,"(-130.46787941796947, -40.6106897207123)",83018493117.73947,83018493119.69183,1164495.624889062,1161029.0211350657,2 ** 12.0,0.7693234806289975,0.7739244356541544,0.7691982652187409,0.7737984713905379
1962,O32222,equatorial,quad,83018493119.15506,"(np.float64(-133.59374999999997), np.float64(-40.35476003617136))",O32222,83018493119.15508,"(-133.43138577906592, -43.63762194369011)",83018493117.54619,83018493119.61911,1172752.2670092464,1162235.534904542,2 ** 12.0,0.7585289276274835,0.7723184516715523,0.7584054691431715,0.7721927487985581
1963,O32223,equatorial,quad,83018493119.15506,"(np.float64(-130.78125), np.float64(-40.35476003617136))",O32223,83018493119.15508,"(-130.29996027199493, -43.54862906803274)",83018493117.54611,83018493119.60901,1172752.2670092417,1162396.304582357,2 ** 12.0,0.7585289276274887,0.7721048295159658,0.7584054691431767,0.7719791614122027
1964,O32230,equatorial,quad,83018493119.15506,"(np.float64(-127.96875), np.float64(-37.29251889521557))",O32230,83018493119.15508,"(-127.46475545361986, -40.433003044210125)",83018493117.7395,83018493119.66263,1164495.624889041,1161433.906679225,2 ** 12.0,0.7693234806290254,0.7733849366843543,0.7691982652187689,0.773259060229815
1965,O32231,equatorial,quad,83018493119.15506,"(np.float64(-125.15624999999999), np.float64(-37.29251889521557))",O32231,83018493119.15508,"(-124.48859747881957, -40.16837857745186)",83018493117.73953,83018493119.61967,1164495.6248890185,1162037.4602270576,2 ** 12.0,0.7693234806290556,0.7725817646391047,0.7691982652187991,0.7724560189091821
1966,O32232,equatorial,quad,83018493119.15506,"(np.float64(-127.96875), np.float64(-40.35476003617136))",O32232,83018493119.15508,"(-127.18579420319247, -43.37141356135529)",83018493117.54597,83018493119.58894,1172752.2670092543,1162716.943815633,2 ** 12.0,0.7585289276274714,0.7716790458090667,0.7584054691431593,0.7715534470060372
1967,O32233,equatorial,quad,83018493119.15506,"(np.float64(-125.15624999999999), np.float64(-40.35476003617136))",O32233,83018493119.15508,"(-124.09990550460225, -43.10749195486772)",83018493117.54608,83018493119.55719,1172752.2670092548,1163195.7402878108,2 ** 12.0,0.7585289276274716,0.7710438970550468,0.7584054691431596,0.7709184016290932
1968,O32300,equatorial,quad,83018493119.15506,"(np.float64(-122.34374999999999), np.float64(-31.502386239845062))",O32300,83018493119.15508,"(-122.35226250080679, -33.985660504902114)",83018493118.05763,83018493119.65414,1155712.3848777772,1161895.0767999184,2 ** 12.0,0.78106140009532,0.7727711269694543,0.7809342742163998,0.7726453504188401
1969,O32301,equatorial,quad,83018493119.15506,"(np.float64(-119.53125), np.float64(-31.502386239845062))",O32301,83018493119.15508,"(-119.6361304617718, -33.53841357761277)",83018493118.05762,83018493119.52132,1155712.3848777798,1163473.9313261234,2 ** 12.0,0.7810614000953163,0.7706752220840974,0.7809342742163963,0.7705497866638358
1970,O32302,equatorial,quad,83018493119.15506,"(np.float64(-122.34374999999999), np.float64(-34.34831431511334))",O32302,83018493119.15508,"(-121.97866529470441, -36.89559269866665)",83018493117.90788,83018493119.61041,1159102.7906360996,1162188.6127522213,2 ** 12.0,0.7764988329304513,0.7723808160333048,0.7763724496568642,0.772255103009861
1971,O32303,equatorial,quad,83018493119.15506,"(np.float64(-119.53125), np.float64(-34.34831431511334))",O32303,83018493119.15508,"(-119.17882050231961, -36.45874759256571)",83018493117.90787,83018493119.51584,1159102.7906361024,1163434.82102985,2 ** 12.0,0.7764988329304473,0.7707270373509449,0.7763724496568603,0.7706015934972089
